routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0002,0.00231,2e-05,16498
__check_action_completion,6e-05,1e-05,6e-05,16498
preplanner/update_percepts,0.00014,6e-05,0.00015,16498
preplanner/needs_planning,0.0,0.0,0.0,16498
preplanner/calculate_access_opportunities,0.01542,0.0,0.01542,1
preplanner/_schedule_observations,2.18406,0.0,2.18406,1
preplanner/is_observation_path_valid,0.00102,0.0,0.00102,1
preplanner/_create_broadcast_path,0.04962,0.0,0.04962,1
preplanner/_schedule_broadcasts,1.07574,0.0,1.07574,1
preplanner/_schedule_maneuvers,3.7209,0.0,3.7209,1
preplanner/__schedule_periodic_replan,0.01265,0.0,0.01265,1
preplanner/generate_plan,7.36819,0.0,7.36819,1
replanner/compile_new_measurement_request_bids,6e-05,3e-05,6e-05,16498
replanner/update_percepts,0.00065,0.0044,0.0004,16498
replanner/check_request_completion,0.211,0.23783,0.1508,16498
replanner/check_request_end_time,0.0,0.0,0.0,16498
replanner/compare_bids,0.16017,0.28625,0.06737,16498
replanner/consensus_phase,0.3712,0.44609,0.2918,16498
replanner/needs_planning,0.37126,0.44606,0.29181,16498
replanner/_get_available_requests,0.00303,0.00994,0.00121,515
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,140
replanner/_get_matching_request,1e-05,0.00048,1e-05,21639
replanner/_can_bid,0.0,0.0,0.0,18536
replanner/planning_phase,0.00757,0.01868,0.00178,116
replanner/is_observation_path_valid,0.00085,0.00459,0.00031,36809
replanner/merge_plans,0.29191,0.25814,0.22054,116
replanner/_schedule_observations,0.29192,0.25814,0.22055,116
replanner/_schedule_maneuvers,2.78815,3.13819,2.0199,116
replanner/_create_broadcast_path,0.11991,0.11721,0.08709,120
replanner/_schedule_broadcasts,0.12913,0.11958,0.09523,116
replanner/_schedule_waits,0.0,0.0,0.0,116
replanner/generate_plan,3.22903,3.26714,2.50304,116
replanner/_can_access,0.00418,0.01226,0.00139,288
