routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.01,0.0,3075
update_state,0.0,0.0,0.0,3075
sense_environment,0.838,0.454,0.862,3074
update_state_environment,0.003,0.011,0.0,3074
get_environment_broadcasts,0.0,0.002,0.0,3074
get_agent_broadcasts,0.012,0.069,0.0,3074
sense,0.856,0.449,0.87,3074
think,0.462,0.397,0.398,3074
perform_broadcast,0.019,0.023,0.009,43
do,0.391,0.484,0.122,3074
perform_wait_for_messages,0.395,0.486,0.125,2988
perform_state_change,0.473,0.495,0.297,62
perform_observation,0.406,0.426,0.303,46
