routine,t_avg,t_std,t_med,n
_read_incoming_messages,9e-05,0.00129,2e-05,3074
__check_action_completion,6e-05,1e-05,6e-05,3074
preplanner/update_percepts,8e-05,4e-05,0.0001,3074
preplanner/needs_planning,0.0,0.0,0.0,3074
preplanner/calculate_access_opportunities,0.00101,0.0,0.00101,1
preplanner/_schedule_observations,0.00892,0.0,0.00892,1
preplanner/is_observation_path_valid,0.00011,0.0,0.00011,1
preplanner/_create_broadcast_path,0.04586,0.0,0.04586,1
preplanner/_schedule_broadcasts,0.06954,0.0,0.06954,1
preplanner/_schedule_maneuvers,0.01062,0.0,0.01062,1
preplanner/__schedule_periodic_replan,0.00067,0.0,0.00067,1
preplanner/generate_plan,0.09141,0.0,0.09141,1
replanner/compile_new_measurement_request_bids,3e-05,2e-05,3e-05,3074
replanner/update_percepts,0.00013,8e-05,0.00013,3074
replanner/check_request_completion,0.23072,0.20649,0.19231,3074
replanner/check_request_end_time,0.0,0.0,0.0,3074
replanner/compare_bids,0.17015,0.24072,0.07082,3074
replanner/consensus_phase,0.4009,0.35569,0.35065,3074
replanner/needs_planning,0.40092,0.35569,0.35067,3074
replanner/_get_available_requests,0.00036,0.00021,0.00038,83
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,78
replanner/_get_matching_request,1e-05,1e-05,1e-05,2577
replanner/_can_bid,0.0,0.0,0.0,1636
replanner/_can_access,0.00024,7e-05,0.00026,23
replanner/_schedule_maneuvers,0.76056,0.49788,0.7212,39
replanner/_create_broadcast_path,0.08464,0.04701,0.05899,41
replanner/_schedule_broadcasts,0.08959,0.04658,0.06955,39
replanner/_schedule_waits,0.0,0.0,0.0,39
replanner/generate_plan,0.85131,0.49009,0.81656,39
