t_msg,Sender,Message Type
0.0,sar_sat_0_0,PLAN
0.0,vis_sat_0_1,PLAN
0.0,therm_sat_0_0,PLAN
0.0,vis_sat_0_0,PLAN
100.0,therm_sat_0_0,OBSERVATION_PERFORMED
470.0,sar_sat_0_0,OBSERVATION_PERFORMED
520.0,therm_sat_0_0,OBSERVATION_PERFORMED
550.0,sar_sat_0_0,OBSERVATION_PERFORMED
600.0,vis_sat_0_1,OBSERVATION_PERFORMED
960.0,sar_sat_0_0,OBSERVATION_PERFORMED
1490.0,sar_sat_0_0,OBSERVATION_PERFORMED
1690.0,therm_sat_0_0,OBSERVATION_PERFORMED
2180.0,vis_sat_0_1,OBSERVATION_PERFORMED
2190.0,sar_sat_0_0,OBSERVATION_PERFORMED
2780.0,therm_sat_0_0,OBSERVATION_PERFORMED
3020.0,vis_sat_0_0,OBSERVATION_PERFORMED
3110.0,sar_sat_0_0,OBSERVATION_PERFORMED
3210.0,vis_sat_0_1,OBSERVATION_PERFORMED
3360.0,sar_sat_0_0,OBSERVATION_PERFORMED
3470.0,sar_sat_0_0,OBSERVATION_PERFORMED
3800.0,vis_sat_0_0,OBSERVATION_PERFORMED
4440.0,vis_sat_0_0,OBSERVATION_PERFORMED
4670.0,vis_sat_0_1,OBSERVATION_PERFORMED
4890.0,vis_sat_0_1,OBSERVATION_PERFORMED
4990.0,vis_sat_0_1,OBSERVATION_PERFORMED
4990.0,sar_sat_0_0,OBSERVATION_PERFORMED
5220.0,vis_sat_0_0,OBSERVATION_PERFORMED
6170.0,vis_sat_0_1,OBSERVATION_PERFORMED
6470.0,therm_sat_0_0,OBSERVATION_PERFORMED
7290.0,vis_sat_0_0,OBSERVATION_PERFORMED
7410.0,vis_sat_0_1,OBSERVATION_PERFORMED
7770.0,vis_sat_0_0,OBSERVATION_PERFORMED
8250.0,vis_sat_0_1,OBSERVATION_PERFORMED
8770.0,vis_sat_0_1,OBSERVATION_PERFORMED
9500.0,vis_sat_0_0,OBSERVATION_PERFORMED
10610.0,sar_sat_0_0,OBSERVATION_PERFORMED
11690.0,therm_sat_0_0,OBSERVATION_PERFORMED
11810.0,vis_sat_0_0,OBSERVATION_PERFORMED
12370.0,therm_sat_0_0,OBSERVATION_PERFORMED
12830.0,sar_sat_0_0,OBSERVATION_PERFORMED
13000.0,sar_sat_0_0,OBSERVATION_PERFORMED
13350.0,sar_sat_0_0,OBSERVATION_PERFORMED
13530.0,vis_sat_0_1,OBSERVATION_PERFORMED
13920.0,sar_sat_0_0,OBSERVATION_PERFORMED
14610.0,vis_sat_0_1,OBSERVATION_PERFORMED
15040.0,therm_sat_0_0,OBSERVATION_PERFORMED
15070.0,vis_sat_0_1,OBSERVATION_PERFORMED
15300.0,vis_sat_0_1,OBSERVATION_PERFORMED
16210.0,sar_sat_0_0,OBSERVATION_PERFORMED
16320.0,therm_sat_0_0,OBSERVATION_PERFORMED
16320.0,therm_sat_0_0,MEASUREMENT_REQ
16400.0,sar_sat_0_0,OBSERVATION_PERFORMED
16490.0,vis_sat_0_0,OBSERVATION_PERFORMED
16770.0,sar_sat_0_0,OBSERVATION_PERFORMED
16840.0,vis_sat_0_1,OBSERVATION_PERFORMED
17480.0,therm_sat_0_0,OBSERVATION_PERFORMED
17630.0,vis_sat_0_1,OBSERVATION_PERFORMED
17730.0,vis_sat_0_0,OBSERVATION_PERFORMED
17760.0,therm_sat_0_0,OBSERVATION_PERFORMED
17990.0,therm_sat_0_0,OBSERVATION_PERFORMED
18290.0,vis_sat_0_0,OBSERVATION_PERFORMED
18430.0,sar_sat_0_0,OBSERVATION_PERFORMED
