routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00019,0.00275,2e-05,16509
__check_action_completion,6e-05,1e-05,6e-05,16509
preplanner/update_percepts,0.00012,6e-05,0.00014,16509
preplanner/needs_planning,0.0,0.0,0.0,16509
preplanner/calculate_access_opportunities,0.01863,0.0,0.01863,1
preplanner/_schedule_observations,1.32954,0.0,1.32954,1
preplanner/is_observation_path_valid,0.00103,0.0,0.00103,1
preplanner/_create_broadcast_path,0.13954,0.0,0.13954,1
preplanner/_schedule_broadcasts,2.49665,0.0,2.49665,1
preplanner/_schedule_maneuvers,1.75595,0.0,1.75595,1
preplanner/__schedule_periodic_replan,0.02557,0.0,0.02557,1
preplanner/generate_plan,5.64689,0.0,5.64689,1
replanner/compile_new_measurement_request_bids,6e-05,4e-05,6e-05,16509
replanner/update_percepts,0.00061,0.00277,0.0004,16509
replanner/check_request_completion,0.20802,0.25644,0.14155,16509
replanner/check_request_end_time,0.0,0.0,0.0,16509
replanner/compare_bids,0.15467,0.27398,0.06161,16509
replanner/consensus_phase,0.36272,0.45168,0.27923,16509
replanner/needs_planning,0.36278,0.45165,0.27925,16509
replanner/_get_available_requests,0.00333,0.01717,0.00122,524
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,140
replanner/_get_matching_request,1e-05,1e-05,1e-05,22607
replanner/_can_bid,0.0,0.0,0.0,19504
replanner/_can_access,0.00408,0.02064,0.00133,353
replanner/planning_phase,0.08161,0.57729,0.0024,118
replanner/is_observation_path_valid,0.00097,0.00623,0.00031,40297
replanner/merge_plans,0.33843,0.30385,0.24366,122
replanner/_schedule_observations,0.34367,0.3074,0.24925,118
replanner/_schedule_maneuvers,2.56549,1.92885,2.17378,118
replanner/_create_broadcast_path,0.10775,0.06467,0.09577,121
replanner/_schedule_broadcasts,0.11469,0.0697,0.10608,118
replanner/_schedule_waits,0.0,0.0,0.0,118
replanner/generate_plan,3.12031,2.18361,2.66321,118
replanner/calc_path_utility,1.03406,0.536,0.89972,4
replanner/is_task_path_valid,0.00186,0.00219,0.00098,4
replanner/calc_imaging_time,0.00693,0.00031,0.00693,2
replanner/_generate_path,4.30282,1.17215,4.30282,2
