routine,t_avg,t_std,t_med,n
check_action_statuses,0.008,0.032,0.0,7125
update_state,0.0,0.001,0.0,7125
sense_environment,0.73,0.441,0.64,7124
update_state_environment,0.011,0.033,0.0,7124
get_environment_broadcasts,0.01,0.032,0.0,7124
get_agent_broadcasts,0.153,0.24,0.0,7124
sense,0.913,0.527,0.866,7124
think,0.801,8.07,0.492,7124
perform_broadcast,0.013,0.032,0.0,1222
do,0.442,0.449,0.344,7124
perform_wait_for_messages,0.416,0.464,0.275,5902
perform_state_change,0.394,0.351,0.316,966
perform_observation,0.558,0.336,0.512,1200
