t_update,grid_index,GP index,lat [deg],log [deg],instrument,reward,n_observations,n_events
1170.0,0,163,-60.457319192060055,121.58462307215336,sar,1.0,1,0
1170.0,0,163,-60.457319192060055,121.58462307215336,sar,1.65,0,0
1180.0,0,166,-60.48308335997154,122.55933426882233,sar,1.0,1,0
1180.0,0,166,-60.48308335997154,122.55933426882233,sar,1.6555555555555554,0,0
1190.0,0,160,-60.67508453141233,123.0201180949566,sar,1.0,1,0
1190.0,0,160,-60.67508453141233,123.0201180949566,sar,1.661111111111111,0,0
1190.0,0,160,-60.67508453141233,123.0201180949566,thermal,1.661111111111111,0,0
1190.0,0,160,-60.67508453141233,123.0201180949566,thermal,10.0,0,1
1200.0,0,167,-62.28766595828149,122.73278560641184,sar,1.0,1,0
1200.0,0,167,-62.28766595828149,122.73278560641184,sar,1.6666666666666665,0,0
1210.0,0,164,-62.315687742676666,124.19738616224356,sar,1.0,1,0
1210.0,0,164,-62.315687742676666,124.19738616224356,sar,1.6722222222222223,0,0
