plan_index,t_plan,instrument,t_img
2,1000.0,sar,1170.0
2,1000.0,sar,1180.0
2,1000.0,sar,1190.0
2,1000.0,sar,1200.0
2,1000.0,sar,1210.0
3,1190.0,sar,1200.0
3,1190.0,sar,1210.0
