routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00022,0.00068,1e-05,39
__check_action_completion,5e-05,1e-05,5e-05,39
preplanner/update_percepts,3e-05,3e-05,2e-05,39
preplanner/needs_planning,0.0,0.0,0.0,39
preplanner/calculate_access_opportunities,0.01025,0.01205,0.00463,4
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,82
preplanner/_schedule_observations,0.04451,0.04261,0.03116,4
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,4
preplanner/_schedule_maneuvers,0.0247,0.03743,0.00385,4
preplanner/__schedule_periodic_replan,8e-05,3e-05,7e-05,4
preplanner/generate_plan,0.06939,0.07882,0.03521,4
preplanner/populate_adjacency_matrix,0.0005,0.00033,0.00034,9
replanner/compile_new_measurement_request_bids,0.0,1e-05,0.0,39
replanner/update_percepts,6e-05,4e-05,4e-05,39
replanner/check_request_completion,0.0068,0.01185,0.00273,39
replanner/check_request_end_time,0.0,0.0,0.0,39
replanner/compare_bids,0.00223,0.00254,0.00124,39
replanner/consensus_phase,0.00905,0.01222,0.00584,39
replanner/needs_planning,0.00906,0.01222,0.00585,39
replanner/_get_available_requests,2e-05,1e-05,3e-05,5
replanner/_generate_bids_from_request,3e-05,2e-05,3e-05,2
replanner/_get_matching_request,1e-05,1e-05,1e-05,7
replanner/_can_bid,1e-05,1e-05,1e-05,3
replanner/_schedule_maneuvers,0.0007,0.0,0.0007,1
replanner/_create_broadcast_path,0.00623,0.00057,0.00623,2
replanner/_schedule_broadcasts,0.01318,0.0,0.01318,1
replanner/_schedule_waits,1e-05,0.0,1e-05,1
replanner/generate_plan,0.01415,0.0,0.01415,1
