routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.023,0.0,8566
update_state,0.0,0.0,0.0,8566
sense_environment,0.094,0.069,0.092,8566
update_state_environment,0.0,0.003,0.0,8566
get_environment_broadcasts,0.003,0.012,0.0,8566
get_agent_broadcasts,0.009,0.074,0.0,8566
sense,0.11,0.124,0.102,8566
think,0.383,2.534,0.032,8565
perform_broadcast,0.007,0.055,0.0,373
do,0.747,2.597,0.061,8565
perform_wait_for_messages,0.868,2.795,0.075,7297
perform_state_change,0.302,1.544,0.038,1157
perform_observation,0.054,0.092,0.037,1044
