routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.006,0.028,0.0,5819
__check_action_completion,0.0,0.001,0.0,5819
preplanner/update_percepts,0.002,0.012,0.0,5819
preplanner/needs_planning,0.0,0.0,0.0,5819
preplanner/calculate_access_times,1.175,0.0,1.175,1
preplanner/_schedule_observations,36.564,0.0,36.564,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,104.512,0.0,104.512,1
preplanner/_schedule_maneuvers,0.82,0.0,0.82,1
preplanner/__schedule_periodic_replan,0.72,0.0,0.72,1
preplanner/generate_plan,143.381,0.0,143.381,1
replanner/compile_new_measurement_request_bids,0.0,0.007,0.0,5819
replanner/update_percepts,0.01,0.047,0.001,5819
replanner/check_request_completion,0.0,0.002,0.0,5819
replanner/check_request_end_time,0.0,0.0,0.0,5819
replanner/compare_bids,0.0,0.005,0.0,5819
replanner/consensus_phase,0.0,0.005,0.0,5819
replanner/is_observation_path_valid,0.005,0.045,0.001,291703
replanner/needs_planning,0.035,0.114,0.0,5819
replanner/_get_available_requests,0.372,0.514,0.203,1383
replanner/planning_phase,4.991,16.041,0.655,380
replanner/_schedule_observations,2.975,3.029,2.109,380
replanner/_schedule_maneuvers,0.361,0.521,0.262,380
replanner/_schedule_broadcasts,0.051,0.14,0.015,380
replanner/_schedule_waits,0.0,0.0,0.0,380
replanner/generate_plan,8.46,16.577,4.372,380
replanner/calc_imaging_time,0.126,0.134,0.073,58
