routine,t_avg,t_std,t_med,n
check_action_statuses,0.008,0.056,0.0,5819
update_state,0.0,0.0,0.0,5819
sense_environment,0.159,0.165,0.137,5819
update_state_environment,0.002,0.024,0.0,5819
get_environment_broadcasts,0.007,0.02,0.0,5819
get_agent_broadcasts,0.069,0.434,0.0,5819
sense,0.244,0.528,0.16,5819
think,0.707,5.137,0.069,5818
perform_broadcast,0.005,0.03,0.0,570
do,0.489,2.176,0.079,5818
perform_wait_for_messages,0.627,2.486,0.114,4400
perform_state_change,0.08,0.103,0.046,757
perform_observation,0.078,0.063,0.064,1077
