routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.018,0.0,429
update_state,0.0,0.0,0.0,429
sense_environment,0.154,0.088,0.145,428
update_state_environment,0.001,0.011,0.0,428
get_environment_broadcasts,0.011,0.023,0.0,428
get_agent_broadcasts,0.075,0.158,0.0,428
sense,0.244,0.181,0.209,428
think,0.358,0.516,0.224,428
perform_wait_for_messages,0.12,0.145,0.076,282
do,0.13,0.144,0.089,428
perform_broadcast,0.005,0.018,0.0,193
perform_state_change,0.078,0.071,0.068,79
perform_observation,0.169,0.123,0.143,122
