stat_name,val
t_start,2020-01-01 00:00:00+00:00
t_end,2020-01-02 00:00:00+00:00
n_events,790
n_events_detected,16
n_events_obs,15
n_reqs_total,128
n_reqs_init,101
n_reqs_gen,27
n_obs_unique_max,363
n_obs_unique_pos,327
n_obs_unique,325
n_obs_co,100
n_obs,325
u_max,230.13056777885586
u_total,-84.07521232594404
u_norm,-0.3653370047161061
t_runtime,22845.924476285
