routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.006,0.025,0.0,5865
__check_action_completion,0.0,0.001,0.0,5865
preplanner/update_percepts,0.001,0.009,0.0,5865
preplanner/needs_planning,0.0,0.0,0.0,5865
preplanner/calculate_access_times,0.35,0.0,0.35,1
preplanner/_schedule_observations,1.337,0.0,1.337,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,138.205,0.0,138.205,1
preplanner/_schedule_maneuvers,1.706,0.0,1.706,1
preplanner/__schedule_periodic_replan,0.031,0.0,0.031,1
preplanner/generate_plan,141.352,0.0,141.352,1
replanner/compile_new_measurement_request_bids,0.0,0.004,0.0,5865
replanner/update_percepts,0.011,0.054,0.001,5865
replanner/check_request_completion,0.0,0.001,0.0,5865
replanner/check_request_end_time,0.0,0.0,0.0,5865
replanner/compare_bids,0.0,0.005,0.0,5865
replanner/consensus_phase,0.0,0.005,0.0,5865
replanner/is_observation_path_valid,0.005,0.048,0.001,331949
replanner/needs_planning,0.035,0.114,0.0,5865
replanner/_get_available_requests,0.384,0.54,0.2,1418
replanner/planning_phase,5.401,19.134,0.66,412
replanner/_schedule_observations,3.325,3.595,2.344,412
replanner/_schedule_maneuvers,0.391,0.513,0.289,412
replanner/_schedule_broadcasts,0.045,0.11,0.015,412
replanner/_schedule_waits,0.0,0.0,0.0,412
replanner/generate_plan,9.292,19.532,4.72,412
replanner/calc_imaging_time,0.09,0.115,0.053,76
