routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.003,0.012,0.0,6732
__check_action_completion,0.0,0.0,0.0,6732
preplanner/update_percepts,0.001,0.003,0.0,6732
preplanner/needs_planning,0.0,0.0,0.0,6732
preplanner/calculate_access_times,0.254,0.0,0.254,1
preplanner/_schedule_observations,1.356,0.0,1.356,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,16.397,0.0,16.397,1
preplanner/_schedule_maneuvers,0.648,0.0,0.648,1
preplanner/__schedule_periodic_replan,0.03,0.0,0.03,1
preplanner/generate_plan,18.625,0.0,18.625,1
replanner/needs_planning,0.0,0.0,0.0,6732
