routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,6732
update_state,0.0,0.0,0.0,6732
sense_environment,0.041,0.021,0.039,6732
update_state_environment,0.0,0.002,0.0,6732
get_environment_broadcasts,0.003,0.008,0.0,6732
get_agent_broadcasts,0.007,0.013,0.0,6732
sense,0.052,0.024,0.047,6732
think,0.109,0.238,0.098,6731
perform_broadcast,0.001,0.004,0.0,1259
do,0.03,0.026,0.025,6731
perform_wait_for_messages,0.028,0.027,0.021,5474
perform_state_change,0.025,0.022,0.019,959
perform_observation,0.036,0.019,0.031,1230
