routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00014,0.00075,2e-05,335
__check_action_completion,6e-05,1e-05,6e-05,335
preplanner/update_percepts,2e-05,0.0,2e-05,335
preplanner/needs_planning,0.0,0.0,0.0,335
preplanner/calculate_access_opportunities,0.00047,0.00124,0.00032,173
preplanner/populate_adjacency_matrix,0.00026,0.0006,2e-05,82
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,449
preplanner/_schedule_observations,0.01794,0.01341,0.01305,173
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,173
preplanner/_schedule_maneuvers,0.00316,0.00382,0.00222,173
preplanner/__schedule_periodic_replan,9e-05,0.00037,5e-05,173
preplanner/generate_plan,0.02126,0.01383,0.0161,173
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,335
replanner/update_percepts,6e-05,2e-05,7e-05,335
replanner/check_request_completion,0.00575,0.00703,0.00257,335
replanner/check_request_end_time,0.0,0.0,0.0,335
replanner/compare_bids,0.0032,0.00456,0.00186,335
replanner/consensus_phase,0.00897,0.00917,0.00468,335
replanner/needs_planning,0.00898,0.00917,0.00471,335
replanner/_get_available_requests,1e-05,0.0,1e-05,11
