req_id,measurer,measurement,pos,t_start,t_end,t_corr,t_img,u_max,u_exp,u
45748857,img_1,visible,"[2278.1587386860174, 3900.88034761457, 4502.637886430648]",0,86400,86400,121.86135126900164,1,0.11095439641040507,0.11095439641040507
4574885a,img_1,visible,"[2900.265884658504, 3836.635861214348, 4189.189149239713]",0,86400,86400,213.2573647207529,1,0.11083686038487559,0.11083686038487559
45748851,img_0,visible,"[615.1169652280624, -4623.9846114218435, 4349.829892513073]",0,86400,86400,700.7027697967594,1,0.11021000158205149,0.11021000158205149
45748856,img_0,visible,"[898.8023036626364, -4584.657516159214, 4342.08389368898]",0,86400,86400,761.6334454312603,1,0.11013164423169848,0.11013164423169848
45748858,img_0,visible,"[1116.7695837167582, -4411.567404308492, 4468.950815964037]",0,86400,86400,792.0987832485107,1,0.11009246555652198,0.11009246555652198
4574885b,img_0,visible,"[2736.52253427604, 1646.404831704202, 5520.997936145076]",0,86400,86400,1766.9895934005237,1,0.10883874795087381,0.10883874795087381
4574885d,img_0,visible,"[2565.1049027893, 1740.7222025433125, 5574.113894838959]",0,86400,86400,1797.4549312177742,1,0.10879956927569731,0.10879956927569731
45748861,img_1,visible,"[-1198.1385881205426, -3088.9038212981127, 5450.11557380246]",0,86400,86400,10906.590938575648,1,0.09708514539792225,0.09708514539792225
45748853,img_1,visible,"[5538.799116240669, 3093.6803858653057, -656.862756914694]",0,86400,86400,12917.303234514175,1,0.09449935283627292,0.09449935283627292
45748855,img_1,visible,"[5045.4538448880585, 3563.986412137975, -1588.086589131045]",0,86400,86400,13100.095261417677,1,0.09426428078521389,0.09426428078521389
45748859,img_0,visible,"[6014.1031452935595, 1558.3861246245847, 1443.128097476237]",0,86400,86400,14531.966138828446,1,0.09242288305191815,0.09242288305191815
45748852,img_0,visible,"[406.4029578767419, -4426.166406887765, 4574.3316709378405]",0,86400,86400,31653.485992123176,1,0.07040446760272226,0.07040446760272226
4574885f,img_1,visible,"[2188.0364936445694, -5708.670852100328, -1817.7447747792826]",0,86400,86400,36802.128083238495,1,0.06378327149789287,0.06378327149789287
45748860,img_0,visible,"[569.1777782846607, -6232.4007382123455, 1230.3821993246002]",0,86400,86400,38294.92963628377,1,0.06186351641424412,0.06186351641424412
45748854,img_1,visible,"[-966.2673783683306, 3784.7800972079754, 5042.062041531944]",0,86400,86400,46429.174833489626,1,0.051402810142117256,0.051402810142117256
45748850,img_0,visible,"[5337.224268031288, 3491.755700649289, 47.97813146383141]",0,86400,86400,53314.34118018822,1,0.04254842955222708,0.04254842955222708
45748862,img_0,visible,"[5141.67646079382, 3755.3921059180525, 375.25453322352513]",0,86400,86400,53375.27185582272,1,0.04247007220187407,0.04247007220187407
4574885b,img_1,visible,"[2736.52253427604, 1646.404831704202, 5520.997936145076]",0,86400,86400,64312.32813221562,1,0.028404927813508722,0.028404927813508722
4574885d,img_1,visible,"[2565.1049027893, 1740.7222025433125, 5574.113894838959]",0,86400,86400,64342.79347003287,1,0.028365749138332216,0.028365749138332216
45748854,img_0,visible,"[-966.2673783683306, 3784.7800972079754, 5042.062041531944]",0,86400,86400,73086.34542358374,1,0.01712146936267523,0.01712146936267523
4574885e,img_0,visible,"[-4115.968083476577, 3810.5943373192804, -3036.247716107841]",0,86400,86400,74548.68163881176,1,0.015240892954202983,0.015240892954202983
4574885f,img_0,visible,"[2188.0364936445694, -5708.670852100328, -1817.7447747792826]",0,86400,86400,76742.18596165378,1,0.012420028341494619,0.012420028341494619
4574885c,img_0,visible,"[1168.2031902749839, 4241.737257937686, 4617.74717824962]",0,86400,86400,79088.01697358207,1,0.00940327035290372,0.00940327035290372
