routine,t_avg,t_std,t_med,n
check_action_statuses,0.011,0.093,0.0,5880
update_state,0.0,0.0,0.0,5880
sense_environment,0.168,0.21,0.137,5880
update_state_environment,0.003,0.027,0.0,5880
get_environment_broadcasts,0.007,0.018,0.0,5880
get_agent_broadcasts,0.074,0.426,0.0,5880
sense,0.263,0.588,0.162,5880
think,0.778,5.19,0.07,5879
perform_broadcast,0.013,0.131,0.0,672
do,0.525,2.013,0.084,5879
perform_wait_for_messages,0.683,2.312,0.119,4375
perform_state_change,0.122,0.72,0.044,817
perform_observation,0.081,0.065,0.066,1117
