routine,t_avg,t_std,t_med,n
ENVIRONMENT_wait,-1.0,0.0,-1.0,0
vis_0_wait,0.538,2.5,0.375,5470
vis_1_wait,0.54,2.497,0.375,5470
vis_2_wait,0.539,2.499,0.375,5470
therm_0_wait,0.54,2.5,0.376,5470
therm_1_wait,0.539,2.499,0.375,5470
therm_2_wait,0.538,2.497,0.376,5470
sar_0_wait,0.539,2.501,0.375,5470
sar_1_wait,0.538,2.497,0.374,5470
sar_2_wait,0.54,2.5,0.375,5470
clock_wait,0.588,2.502,0.457,5470
sim_runtime,3217.776,0.0,3217.776,1
