Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
130,162,,66.577,-161.219,713.3,14.82,16.46,nan
148,4452,,68.153,-133.534,713.9,10.58,11.76,nan
151,3776,,66.778,-129.31,702.7,-0.54,0.6,nan
152,4733,,67.826,-127.321,714.8,9.7,10.79,nan
153,597,,66.994,-126.177,705.2,3.0,3.33,nan
153,2921,,67.957,-125.782,720.6,11.64,12.95,nan
154,3451,,65.187,-125.416,723.6,-12.37,13.76,nan
157,1504,,64.66,-121.486,730.0,-13.63,15.17,nan
159,183,,65.227,-118.194,712.3,-5.52,6.14,nan
159,4725,,64.129,-118.985,738.3,-15.43,17.19,nan
160,2174,,64.564,-117.205,721.4,-9.92,11.03,nan
160,4111,,66.861,-115.227,726.1,11.69,13.01,nan
161,1249,,64.103,-116.239,729.3,-12.47,13.88,nan
161,1976,,67.049,-113.505,738.9,15.2,16.94,nan
161,3305,,64.536,-115.843,718.8,-8.45,9.4,nan
161,4751,,64.449,-115.952,720.7,-9.31,10.35,nan
162,999,,64.21,-114.723,722.2,-9.63,10.72,nan
162,2846,,66.64,-112.237,733.9,13.64,15.2,nan
163,3386,,63.836,-113.627,726.7,-11.1,12.36,nan
163,3707,,64.484,-113.113,714.8,-5.14,5.71,nan
163,4011,,63.654,-113.752,731.6,-12.71,14.16,nan
163,4477,,64.9,-112.62,711.7,-0.97,1.08,nan
164,174,,64.55,-111.291,712.8,-1.86,2.07,nan
164,2349,,64.133,-111.711,716.5,-5.87,6.53,nan
165,773,,64.044,-110.515,715.7,-4.64,5.16,nan
165,1103,,63.725,-110.895,720.5,-7.82,8.7,nan
165,1126,,65.479,-108.845,724.3,9.57,10.65,nan
165,2116,,63.003,-111.395,738.3,-14.23,15.87,nan
165,3735,,63.031,-111.334,737.2,-13.93,15.53,nan
165,3792,,64.708,-109.617,713.7,2.24,2.49,nan
165,4191,,64.65,-109.899,713.3,1.3,1.45,nan
166,1051,,63.892,-109.127,715.3,-3.51,3.9,nan
166,2967,,64.69,-108.162,716.3,4.53,5.04,nan
166,4632,,63.641,-109.378,718.1,-5.94,6.61,nan
168,1500,,63.289,-106.951,717.5,-4.3,4.78,nan
168,2184,,64.191,-105.866,718.1,4.81,5.35,nan
168,3171,,62.479,-107.895,733.9,-12.26,13.66,nan
170,1443,,62.881,-104.319,717.3,-2.21,2.45,nan
170,4609,,64.078,-102.807,728.9,9.92,11.04,nan
171,618,,62.3,-103.749,721.0,-5.37,5.98,nan
171,1077,,62.451,-103.411,719.0,-3.52,3.91,nan
171,1927,,62.97,-102.704,717.9,1.94,2.16,nan
172,255,,62.515,-101.831,718.2,0.49,0.55,nan
172,3835,,62.11,-102.485,720.2,-4.02,4.47,nan
172,4079,,61.691,-102.982,726.5,-8.21,9.14,nan
172,4887,,61.08,-103.707,743.4,-14.17,15.8,nan
173,254,,63.202,-99.266,734.5,11.2,12.48,nan
173,629,,62.358,-100.512,719.6,2.34,2.61,nan
173,2045,,61.837,-101.387,720.4,-3.53,3.93,nan
173,3888,,62.67,-100.034,722.9,5.71,6.35,nan
173,4746,,61.092,-102.321,734.1,-11.06,12.33,nan
174,1262,,62.944,-98.052,738.1,12.18,13.57,nan
174,2198,,63.053,-97.989,741.0,13.05,14.55,nan
174,4757,,61.278,-100.551,723.5,-5.63,6.26,nan
175,901,,61.09,-99.391,722.4,-4.13,4.6,nan
175,1193,,62.847,-96.554,748.7,14.97,16.71,nan
175,1299,,60.522,-100.185,733.0,-10.1,11.26,nan
175,2914,,60.242,-100.703,742.4,-13.27,14.8,nan
175,2961,,61.812,-98.235,722.2,3.91,4.35,nan
175,4473,,62.738,-96.858,743.4,13.56,15.13,nan
178,2936,,61.768,-93.666,751.5,15.13,16.89,nan
178,3277,,61.206,-94.552,733.1,9.26,10.32,nan
178,4256,,61.748,-93.652,751.2,15.04,16.79,nan
195,974,,52.255,-85.079,758.2,-13.71,15.32,nan
202,367,,51.036,-76.865,765.6,14.44,16.16,nan
202,1672,,50.927,-77.169,759.2,12.67,14.16,nan
202,3666,,50.954,-77.333,757.4,12.12,13.55,nan
202,4434,,50.415,-78.401,741.5,4.86,5.42,nan
203,694,,50.084,-77.475,746.1,7.4,8.26,nan
203,1049,,50.413,-76.702,758.8,12.34,13.8,nan
203,3767,,50.66,-76.315,768.9,15.1,16.9,nan
203,4624,,50.32,-76.916,754.6,10.98,12.27,nan
204,3534,,48.551,-79.298,748.9,-8.44,9.43,nan
205,4985,,47.765,-79.216,758.5,-11.85,13.25,nan
206,674,,47.043,-79.273,772.2,-15.43,17.28,nan
206,967,,48.599,-75.98,747.9,7.33,8.19,nan
206,3314,,48.052,-77.292,741.3,-1.49,1.67,nan
206,4227,,47.839,-77.548,742.8,-3.76,4.19,nan
206,4776,,48.518,-76.31,744.7,5.42,6.05,nan
207,2347,,46.967,-78.06,755.1,-10.27,11.48,nan
207,4896,,47.508,-76.83,742.1,-1.85,2.06,nan
208,4948,,47.178,-76.203,742.3,-0.59,0.65,nan
210,1798,,46.86,-73.657,758.2,10.73,12.0,nan
212,8,,44.481,-75.794,759.0,-10.57,11.82,nan
212,746,,45.269,-74.169,744.8,1.26,1.4,nan
212,1138,,45.407,-73.958,745.7,2.99,3.34,nan
212,1157,,45.416,-73.658,747.2,4.52,5.05,nan
212,3853,,45.522,-73.542,748.5,5.57,6.22,nan
215,1752,,43.319,-73.925,750.9,-6.03,6.74,nan
287,158,,4.984,-54.999,773.8,-5.12,5.74,nan
322,4170,,-14.539,-49.014,787.4,-12.0,13.47,nan
330,752,,-19.13,-47.696,796.9,-15.02,16.88,nan
332,3962,,-20.153,-47.277,795.7,-14.86,16.7,nan
338,1634,,-23.365,-45.659,785.9,-12.8,14.36,nan
618,758,,13.929,120.954,640.9,-9.3,10.23,49.8
619,192,,14.525,121.102,639.7,-8.56,9.42,50.12
621,4438,,15.816,121.11,634.1,-4.13,4.54,51.03
