routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,404
update_state,0.0,0.0,0.0,404
sense_environment,0.044,0.02,0.045,403
update_state_environment,0.0,0.001,0.0,403
get_environment_broadcasts,0.001,0.003,0.0,403
get_agent_broadcasts,0.0,0.003,0.0,403
sense,0.046,0.019,0.046,403
think,0.157,1.165,0.029,403
perform_wait_for_messages,0.31,1.745,0.023,364
do,0.282,1.661,0.021,403
perform_state_change,0.03,0.016,0.024,50
perform_observation,0.019,0.014,0.012,36
perform_broadcast,0.003,0.002,0.003,4
