routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00244,0.00996,2e-05,403
__check_action_completion,6e-05,1e-05,6e-05,403
preplanner/update_percepts,3e-05,1e-05,2e-05,403
preplanner/needs_planning,0.0,0.0,0.0,403
preplanner/calculate_access_opportunities,0.01168,0.00595,0.00881,61
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,21782
preplanner/_schedule_maneuvers,0.00933,0.01614,0.00231,61
preplanner/__schedule_periodic_replan,0.00032,0.00118,8e-05,61
preplanner/generate_plan,0.83915,2.89583,0.03829,61
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,403
replanner/update_percepts,6e-05,3e-05,4e-05,403
replanner/check_request_completion,0.00703,0.00841,0.00361,403
replanner/check_request_end_time,0.0,0.0,0.0,403
replanner/compare_bids,0.00524,0.01759,0.00141,403
replanner/consensus_phase,0.0123,0.02029,0.00651,403
replanner/is_observation_path_valid,1e-05,0.0,0.0,837
replanner/is_task_path_valid,2e-05,0.0,2e-05,409
replanner/needs_planning,0.01234,0.0203,0.00655,403
replanner/_get_available_requests,3e-05,1e-05,3e-05,38
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,6
replanner/_get_matching_request,1e-05,0.0,1e-05,45
replanner/_can_bid,1e-05,0.0,1e-05,33
replanner/planning_phase,7e-05,1e-05,7e-05,3
replanner/merge_plans,9e-05,4e-05,0.00011,3
replanner/_schedule_observations,0.00012,5e-05,0.00014,3
replanner/_schedule_maneuvers,0.00105,0.00017,0.00095,3
replanner/_create_broadcast_path,0.00731,0.00186,0.00653,4
replanner/_schedule_broadcasts,0.01003,0.00241,0.01057,3
replanner/_schedule_waits,0.0,0.0,0.0,3
replanner/generate_plan,0.01139,0.00248,0.01207,3
