Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
139,1511,,-3.61,10.894,652.2,14.5,15.97,nan
218,3779,,40.04,31.413,649.1,1.26,1.38,nan
230,4302,,45.706,37.748,666.2,-9.75,10.76,nan
250,172,,56.14,47.463,670.4,4.35,4.8,nan
269,1998,,62.155,66.474,693.2,-9.98,11.06,nan
271,797,,64.974,65.712,706.0,13.9,15.42,nan
289,1230,,67.778,91.869,704.1,8.02,8.9,nan
289,3113,,68.604,91.516,724.9,15.28,17.0,nan
290,2340,,66.941,93.511,697.2,-0.06,0.07,nan
291,1576,,66.604,95.133,699.3,-3.45,3.82,nan
759,514,,11.638,-8.23,642.6,10.54,11.6,nan
821,1195,,45.791,9.429,665.4,9.88,10.91,nan
828,3848,,48.634,14.235,659.1,-2.04,2.25,nan
840,2887,,54.135,21.711,669.3,-5.11,5.65,nan
844,4654,,57.201,22.107,686.8,12.4,13.73,nan
845,4643,,56.851,24.274,670.2,2.09,2.31,nan
848,683,,58.377,26.135,675.2,5.46,6.03,nan
853,3051,,60.675,29.995,684.0,8.71,9.64,nan
856,13,,60.92,34.161,677.7,-1.57,1.74,nan
856,2233,,61.813,33.03,685.2,8.22,9.1,nan
856,4946,,62.222,32.238,697.8,13.18,14.61,nan
857,2040,,61.937,34.196,682.2,6.0,6.64,nan
858,2896,,60.844,37.21,690.8,-10.13,11.23,nan
858,4871,,61.474,36.406,680.1,-3.31,3.66,nan
859,446,,60.765,38.931,705.5,-14.8,16.42,nan
860,2386,,62.104,38.482,681.7,-3.58,3.96,nan
880,1565,,65.655,64.624,707.4,-10.17,11.3,nan
881,1501,,65.75,65.983,707.6,-9.94,11.04,nan
896,341,,66.95,88.285,712.7,6.86,7.62,nan
900,904,,66.456,94.154,719.9,9.02,10.03,nan
969,4144,,35.899,140.606,755.6,-3.53,3.95,58.95
1232,3927,,-54.443,-67.702,666.8,-2.94,3.25,nan
1233,2262,,-53.204,-68.537,672.9,8.27,9.14,nan
1279,4468,,-29.246,-49.741,666.2,15.3,16.87,nan
1324,1148,,-4.971,-37.15,635.4,-7.57,8.32,nan
1324,3213,,-5.141,-36.612,647.7,-13.03,14.34,nan
1324,3900,,-5.179,-36.759,644.5,-11.88,13.07,nan
1429,1655,,53.435,-7.957,678.1,11.21,12.39,nan
1449,1250,,60.236,10.373,688.7,-9.8,10.86,nan
1449,4247,,61.328,8.79,678.3,2.67,2.96,nan
1450,3781,,60.312,11.671,696.9,-12.61,13.97,nan
1452,2920,,63.267,10.54,697.9,12.48,13.83,nan
1452,3689,,62.681,11.466,683.7,5.92,6.56,nan
1454,1669,,63.772,13.067,693.9,10.46,11.59,nan
1455,3705,,63.795,14.649,687.9,7.21,7.98,nan
1457,1673,,64.662,16.538,695.2,10.09,11.19,nan
1458,2368,,65.319,17.315,706.3,13.7,15.2,nan
1459,4433,,65.438,18.617,702.7,12.32,13.67,nan
1464,4898,,63.829,27.915,717.3,-15.48,17.19,nan
1465,782,,66.423,27.344,695.7,7.43,8.23,nan
1465,1537,,64.1,28.987,714.7,-14.57,16.18,nan
1466,609,,66.284,29.003,692.1,4.25,4.72,nan
1468,837,,66.326,32.016,691.7,1.44,1.59,nan
1469,1654,,65.767,33.922,695.5,-5.34,5.92,nan
1469,3076,,66.2,33.408,692.3,-1.12,1.24,nan
1470,550,,67.549,34.309,705.3,10.19,11.32,nan
1482,956,,67.95,52.956,712.5,9.36,10.4,nan
1491,3621,,65.47,65.69,710.1,-3.52,3.91,nan
1492,1653,,64.377,66.127,727.5,-12.13,13.5,nan
1492,3009,,64.259,66.037,730.8,-13.19,14.68,nan
1492,4310,,64.101,66.054,735.2,-14.43,16.07,nan
1502,4325,,64.137,80.932,729.0,9.98,11.11,nan
1531,4,,52.234,104.322,746.2,8.66,9.67,76.09
1553,1937,,40.573,112.685,750.6,-2.82,3.15,63.7
1553,2923,,40.84,113.277,749.9,1.65,1.85,63.94
1553,3533,,41.348,114.39,762.2,9.87,11.04,64.41
1562,1241,,36.118,116.207,754.2,0.78,0.88,59.17
1565,1010,,34.596,117.359,756.2,2.34,2.62,57.67
1568,4955,,32.292,116.654,770.8,-10.31,11.55,55.35
1570,226,,31.59,117.847,761.2,-5.16,5.78,54.69
1571,2019,,31.549,119.51,762.2,5.54,6.2,54.74
1574,406,,29.486,119.215,760.9,-3.4,3.81,52.67
1574,3733,,29.718,119.651,759.4,0.33,0.37,52.94
1575,3823,,28.689,118.839,769.4,-8.54,9.56,51.86
