plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0,eb2067cb,0,130.0,0.111
0,0,eb2067ce,0,140.0,0.111
0,0,eb2067d5,0,10880.0,0.097
0,0,eb2067c7,0,12900.0,0.095
0,0,eb2067db,0,12950.0,0.094
0,0,eb2067c9,0,13080.0,0.094
0,0,eb2067da,0,18610.0,0.087
0,0,eb2067dc,0,23670.0,0.081
0,0,eb2067cc,0,29710.0,0.073
0,0,eb2067d3,0,36800.0,0.064
0,0,eb2067d9,0,37070.0,0.063
0,0,eb2067d7,0,41700.0,0.057
1,0,eb2067cb,0,130.0,0.111
1,0,eb2067ce,0,140.0,0.111
1,0,eb2067d5,0,10880.0,0.097
1,0,eb2067c7,0,12900.0,0.095
1,0,eb2067da,0,18610.0,0.087
1,0,eb2067d3,0,36800.0,0.064
1,0,eb2067d9,0,37070.0,0.063
