routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0,0.004,0.0,2441
__check_action_completion,0.001,0.008,0.0,2441
replanner/__get_new_requests,0.0,0.0,0.0,2441
replanner/__update_performed_requests,0.0,0.003,0.0,2441
replanner/_update_access_times,0.103,1.025,0.0,2441
replanner/update_percepts,0.152,1.028,0.001,2441
replanner/compile_external_plan_bids,0.0,0.0,0.0,2441
replanner/compile_new_measurement_request_bids,0.002,0.013,0.0,2441
replanner/check_request_completion,0.0,0.0,0.0,2441
replanner/check_request_end_time,0.0,0.009,0.0,2441
replanner/compare_bids,0.069,0.154,0.002,2441
replanner/consensus_phase,0.069,0.154,0.002,2441
replanner/needs_planning,0.365,0.394,0.223,2441
replanner/_get_available_requests,0.572,0.518,0.437,138
replanner/calc_imaging_time,0.145,0.271,0.03,377
replanner/planning_phase,1.686,1.753,0.981,101
replanner/_schdule_measurements,0.038,0.062,0.009,671
replanner/_schedule_broadcasts,0.188,0.309,0.052,671
replanner/_schedule_maneuvers,0.266,0.35,0.134,671
replanner/_schedule_waits,0.0,0.0,0.0,671
replanner/_plan_from_path,0.493,0.538,0.301,671
replanner/generate_plan,1.114,1.08,0.764,671
