routine,t_avg,t_std,t_med,n
check_action_statuses,0.013,0.042,0.0,2442
update_state,0.0,0.0,0.0,2442
sense_environment,0.438,0.391,0.307,2441
update_state_environment,0.009,0.036,0.0,2441
get_environment_broadcasts,0.0,0.0,0.0,2441
get_agent_broadcasts,0.001,0.008,0.0,2441
sense,0.461,0.413,0.322,2441
think,0.962,1.614,0.517,2441
perform_broadcast,0.019,0.05,0.0,2407
do,0.249,2.695,0.066,2441
perform_wait_for_messages,0.312,3.2,0.084,1727
perform_state_change,0.324,3.241,0.102,1683
perform_measurement,0.125,0.107,0.089,35
