routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.003,0.02,0.0,5184
__check_action_completion,0.0,0.0,0.0,5184
preplanner/update_percepts,0.0,0.001,0.0,5184
preplanner/needs_planning,0.0,0.0,0.0,5184
preplanner/calculate_access_times,0.235,0.0,0.235,1
preplanner/_schedule_observations,0.576,0.0,0.576,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,15.346,0.0,15.346,1
preplanner/_schedule_maneuvers,0.789,0.0,0.789,1
preplanner/__schedule_periodic_replan,0.021,0.0,0.021,1
preplanner/generate_plan,16.856,0.0,16.856,1
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,5184
replanner/update_percepts,0.005,0.015,0.001,5184
replanner/check_request_completion,0.0,0.0,0.0,5184
replanner/check_request_end_time,0.0,0.0,0.0,5184
replanner/compare_bids,0.0,0.0,0.0,5184
replanner/consensus_phase,0.0,0.0,0.0,5184
replanner/is_observation_path_valid,0.002,0.012,0.001,167683
replanner/needs_planning,0.005,0.015,0.0,5184
replanner/_get_available_requests,0.028,0.042,0.019,1242
replanner/planning_phase,1.049,3.935,0.012,183
replanner/_schedule_observations,1.513,0.952,1.574,183
replanner/_schedule_maneuvers,0.322,0.168,0.361,183
replanner/_schedule_broadcasts,0.006,0.007,0.005,183
replanner/_schedule_waits,0.0,0.0,0.0,183
replanner/generate_plan,2.941,4.358,2.287,183
replanner/calc_imaging_time,0.09,0.115,0.02,17
