routine,t_avg,t_std,t_med,n
sense,0.179,0.081,0.168,14
think,0.122,0.216,0.053,14
do,0.077,0.102,0.007,14
WAIT_FOR_MSG,0.096,0.107,0.07,11
BROADCAST_MSG,0.006,0.004,0.004,3
