routine,t_avg,t_std,t_med,n
check_action_statuses,0.02,0.1,0.0,10169
update_state,0.0,0.001,0.0,10169
sense_environment,0.762,1.154,0.485,10168
update_state_environment,0.015,0.07,0.0,10168
get_environment_broadcasts,0.006,0.034,0.0,10168
get_agent_broadcasts,0.198,0.949,0.0,10168
sense,1.002,1.841,0.525,10168
think,1.599,9.624,0.148,10168
perform_broadcast,0.053,0.172,0.0,999
do,1.228,3.775,0.383,10168
perform_wait_for_messages,1.436,4.112,0.464,8413
perform_state_change,0.732,2.543,0.337,1229
perform_observation,0.331,0.64,0.291,1055
