routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,5403
update_state,0.0,0.0,0.0,5403
sense_environment,0.045,0.021,0.042,5402
update_state_environment,0.0,0.001,0.0,5402
get_environment_broadcasts,0.001,0.003,0.0,5402
get_agent_broadcasts,0.0,0.001,0.0,5402
sense,0.046,0.02,0.043,5402
think,0.152,1.802,0.019,5402
perform_wait_for_messages,0.41,2.304,0.035,4893
do,0.374,2.195,0.031,5402
perform_state_change,0.036,0.02,0.033,575
perform_observation,0.022,0.015,0.014,521
perform_broadcast,0.001,0.001,0.0,14
