routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0002,0.00073,2e-05,2876
__check_action_completion,6e-05,1e-05,6e-05,2876
preplanner/update_percepts,2e-05,0.0,2e-05,2876
preplanner/needs_planning,0.0,0.0,0.0,2876
preplanner/calculate_access_opportunities,0.00135,0.00219,0.00081,864
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,5700
preplanner/_schedule_maneuvers,0.00266,0.0049,0.00102,864
preplanner/__schedule_periodic_replan,0.00013,0.00054,6e-05,864
preplanner/generate_plan,0.01844,0.01892,0.01126,864
replanner/needs_planning,0.0,0.0,0.0,2876
