GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
0,4436,67.299,169.268
1,1461,67.446,172.172
1,2850,65.092,172.004
2,1461,67.446,172.172
2,2850,65.092,172.004
3,365,64.601,174.728
4,365,64.601,174.728
5,4319,63.334,176.648
6,4597,67.504,179.777
7,4095,62.631,179.477
7,4830,65.363,-179.992
8,4095,62.631,179.477
15,4665,68.26,-166.165
17,793,65.159,-165.934
17,3241,67.156,-163.735
18,2346,65.577,-163.09
19,162,66.577,-161.219
19,820,66.523,-160.131
20,820,66.523,-160.131
20,2301,62.11,-164.706
20,3091,61.539,-164.719
20,3186,62.666,-163.626
21,384,60.265,-164.065
21,1060,60.982,-163.839
21,1276,60.861,-163.939
21,1550,60.874,-164.089
21,2007,61.584,-163.911
21,2047,60.367,-164.241
21,3335,60.528,-164.135
21,3371,61.016,-163.318
21,3595,60.478,-164.224
21,3936,60.815,-163.568
22,384,60.265,-164.065
22,1244,60.99,-162.401
22,1269,60.839,-162.586
22,1982,60.819,-162.302
22,2028,61.065,-162.702
22,3252,60.155,-163.924
22,3371,61.016,-163.318
22,3936,60.815,-163.568
22,4198,59.876,-163.344
22,4291,59.865,-163.527
22,4409,67.062,-154.334
22,4463,59.937,-163.276
23,1982,60.819,-162.302
23,2838,61.63,-160.439
23,3333,60.471,-161.864
24,2206,61.337,-160.092
25,3659,60.328,-158.784
25,4336,59.539,-159.693
26,736,59.936,-158.191
26,885,59.43,-158.838
26,1724,60.162,-158.747
26,1865,59.596,-158.538
26,2006,59.275,-158.6
26,2095,60.04,-158.565
26,2134,59.15,-158.889
26,3594,59.783,-158.92
26,3659,60.328,-158.784
26,4317,59.144,-159.34
27,2006,59.275,-158.6
27,3369,63.898,-152.119
28,66,59.332,-155.885
28,3637,60.958,-153.963
28,4958,60.954,-154.771
29,66,59.332,-155.885
29,138,58.039,-156.842
29,287,58.686,-156.43
29,540,59.949,-154.861
29,1023,59.136,-155.547
29,1304,59.008,-155.584
29,2215,58.548,-155.806
29,2489,61.212,-152.383
29,3969,61.403,-151.473
30,1622,58.609,-155.041
30,3969,61.403,-151.473
31,596,60.233,-151.159
31,1730,60.414,-150.484
31,2839,62.359,-146.628
31,2998,60.492,-149.831
31,3972,62.526,-146.777
31,4374,57.439,-154.11
32,1116,62.01,-146.237
32,2839,62.359,-146.628
32,2998,60.492,-149.831
32,4374,57.439,-154.11
32,4604,62.401,-145.999
33,2461,61.749,-145.72
35,4649,60.675,-144.743
36,3035,60.072,-143.459
38,1806,59.807,-139.987
39,1806,59.807,-139.987
39,3045,59.418,-139.013
40,3045,59.418,-139.013
40,3380,59.169,-138.206
57,1819,51.658,-126.695
