Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
0,4436,,67.299,169.268,700.6,3.48,3.86,nan
1,1461,,67.446,172.172,702.8,4.96,5.5,nan
1,2850,,65.092,172.004,735.1,-16.87,18.79,88.41
2,1461,,67.446,172.172,703.7,5.02,5.58,nan
2,2850,,65.092,172.004,735.7,-16.82,18.73,88.41
3,365,,64.601,174.728,753.0,-20.19,22.52,87.78
4,365,,64.601,174.728,753.4,-20.12,22.45,87.78
5,4319,,63.334,176.648,813.5,-28.52,32.01,86.45
6,4597,,67.504,179.777,710.7,7.66,8.51,nan
7,4095,,62.631,179.477,847.5,-31.83,35.85,85.7
7,4830,,65.363,-179.992,720.1,-11.38,12.66,88.43
8,4095,,62.631,179.477,847.9,-31.78,35.8,85.7
15,4665,,68.26,-166.165,794.9,25.19,28.23,nan
17,793,,65.159,-165.934,712.4,2.22,2.47,88.88
17,3241,,67.156,-163.735,765.9,20.48,22.88,nan
18,2346,,65.577,-163.09,724.4,9.84,10.95,89.58
19,162,,66.577,-161.219,764.2,19.89,22.23,nan
19,820,,66.523,-160.131,771.3,21.14,23.64,nan
20,820,,66.523,-160.131,772.6,21.23,23.75,nan
20,2301,,62.11,-164.706,765.3,-19.94,22.28,86.05
20,3091,,61.539,-164.719,789.2,-23.81,26.68,85.5
20,3186,,62.666,-163.626,739.1,-14.18,15.8,86.72
21,384,,60.265,-164.065,848.4,-30.7,34.6,84.35
21,1060,,60.982,-163.839,806.8,-26.08,29.27,85.07
21,1276,,60.861,-163.939,814.0,-26.97,30.29,84.94
21,1550,,60.874,-164.089,815.0,-27.09,30.42,84.94
21,2007,,61.584,-163.911,780.1,-22.31,24.97,85.64
21,2047,,60.367,-164.241,844.4,-30.31,34.14,84.43
21,3335,,60.528,-164.135,834.1,-29.24,32.9,84.6
21,3371,,61.016,-163.318,800.1,-25.21,28.28,85.17
21,3595,,60.478,-164.224,837.9,-29.64,33.37,84.54
21,3936,,60.815,-163.568,812.6,-26.81,30.1,84.94
22,384,,60.265,-164.065,848.5,-30.62,34.51,84.36
22,1244,,60.99,-162.401,791.0,-23.83,26.71,85.27
22,1269,,60.839,-162.586,799.9,-25.07,28.12,85.1
22,1982,,60.819,-162.302,798.1,-24.83,27.84,85.12
