Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.1
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
221,2894,,16.73,-99.653,804.8,-36.21,40.49,nan
221,4033,,17.003,-100.244,786.1,-34.58,38.59,nan
222,610,,18.272,-101.892,761.9,32.19,35.84,nan
222,2894,,16.73,-99.653,770.9,-33.11,36.9,nan
222,4033,,17.003,-100.244,750.8,-31.0,34.48,nan
223,610,,18.272,-101.892,725.1,27.87,30.91,nan
223,2894,,16.73,-99.653,742.2,-29.99,33.32,nan
223,4033,,17.003,-100.244,720.6,-27.27,30.23,nan
224,610,,18.272,-101.892,693.6,23.09,25.53,nan
224,2175,,19.623,-101.648,772.8,33.25,37.06,nan
224,2894,,16.73,-99.653,719.2,-27.03,29.97,nan
224,4033,,17.003,-100.244,696.3,-23.56,26.06,nan
225,164,,20.314,-102.794,775.6,33.49,37.33,nan
225,610,,18.272,-101.892,668.0,17.88,19.72,nan
225,856,,19.99,-101.073,766.7,32.61,36.32,nan
225,2175,,19.623,-101.648,735.1,29.07,32.28,nan
225,2681,,19.957,-100.973,766.8,32.62,36.34,nan
225,2894,,16.73,-99.653,702.5,-24.52,27.14,nan
225,4033,,17.003,-100.244,678.5,-20.2,22.3,nan
226,164,,20.314,-102.794,741.7,29.84,33.16,nan
226,610,,18.272,-101.892,649.2,12.32,13.57,nan
226,856,,19.99,-101.073,729.5,28.33,31.44,nan
226,2175,,19.623,-101.648,702.4,24.47,27.09,nan
226,2681,,19.957,-100.973,729.6,28.34,31.45,nan
226,2894,,16.73,-99.653,692.6,-22.83,25.24,nan
226,3655,,20.272,-101.09,745.2,30.24,33.62,nan
226,3960,,20.052,-100.667,741.5,-29.82,33.13,nan
226,4033,,17.003,-100.244,667.7,-17.73,19.56,nan
226,4866,,20.004,-100.229,751.2,-30.92,34.39,nan
227,164,,20.314,-102.794,713.3,26.08,28.89,nan
227,610,,18.272,-101.892,637.6,6.57,7.23,nan
227,856,,19.99,-101.073,697.3,23.59,26.1,nan
227,2175,,19.623,-101.648,675.6,19.47,21.5,nan
227,2681,,19.957,-100.973,697.4,23.6,26.11,nan
227,2894,,16.73,-99.653,689.8,-22.28,24.63,nan
227,3655,,20.272,-101.09,710.8,25.71,28.48,nan
227,3960,,20.052,-100.667,707.7,-25.25,27.96,nan
227,4033,,17.003,-100.244,664.1,-16.79,18.51,nan
227,4866,,20.004,-100.229,716.6,-26.56,29.44,nan
228,164,,20.314,-102.794,690.8,22.42,24.78,nan
228,610,,18.272,-101.892,633.6,2.0,2.2,nan
228,856,,19.99,-101.073,671.1,18.42,20.32,nan
228,2175,,19.623,-101.648,655.2,14.19,15.63,nan
228,2681,,19.957,-100.973,671.1,18.42,20.33,nan
228,2894,,16.73,-99.653,694.2,-23.0,25.44,nan
228,3655,,20.272,-101.09,682.0,20.74,22.91,nan
228,3960,,20.052,-100.667,679.5,-20.24,22.35,nan
228,4033,,17.003,-100.244,668.1,-17.7,19.52,nan
228,4866,,20.004,-100.229,687.5,-21.81,24.11,nan
229,164,,20.314,-102.794,675.1,19.25,21.24,nan
229,610,,18.272,-101.892,637.5,6.16,6.77,nan
229,856,,19.99,-101.073,651.4,12.86,14.16,nan
229,2175,,19.623,-101.648,642.0,8.9,9.79,nan
229,2681,,19.957,-100.973,651.4,12.86,14.16,nan
229,2894,,16.73,-99.653,705.5,-24.82,27.49,nan
229,3655,,20.272,-101.09,659.4,15.37,16.94,nan
229,3960,,20.052,-100.667,657.7,-14.85,16.37,nan
229,4033,,17.003,-100.244,679.3,-20.14,22.24,nan
229,4866,,20.004,-100.229,664.7,-16.79,18.51,nan
230,164,,20.314,-102.794,666.4,17.16,18.92,nan
230,610,,18.272,-101.892,649.1,11.89,13.09,nan
