Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
12,2607,,7.21,81.535,637.2,8.41,9.25,nan
13,3493,,7.647,81.213,647.6,12.84,14.13,nan
28,4262,,17.304,82.088,764.7,32.43,36.12,nan
30,2492,,18.455,82.55,763.2,32.21,35.87,nan
31,1624,,19.275,82.826,766.6,32.53,36.24,nan
34,204,,19.661,85.489,656.4,14.41,15.87,nan
35,339,,21.52,83.855,758.1,31.51,35.07,nan
36,563,,21.279,85.03,694.5,22.86,25.29,nan
39,2194,,22.958,86.754,660.6,15.19,16.74,nan
40,3537,,23.682,86.746,670.4,17.69,19.52,nan
41,2193,,23.787,86.813,668.7,17.19,18.96,nan
41,2615,,24.108,87.309,659.7,14.74,16.25,nan
42,533,,22.495,92.228,745.2,-29.77,33.1,nan
43,4895,,23.462,91.814,704.9,-24.2,26.8,nan
49,2674,,28.185,89.381,655.2,12.32,13.57,nan
49,3434,,28.402,88.248,691.3,21.41,23.68,nan
50,625,,28.622,90.444,642.6,5.82,6.4,nan
51,299,,29.095,90.379,646.1,7.9,8.7,nan
51,2704,,28.742,91.67,641.0,-3.91,4.3,nan
51,4384,,28.97,90.579,643.1,5.88,6.48,nan
51,4498,,29.038,90.418,645.3,7.4,8.15,nan
52,2411,,30.473,88.672,713.0,24.88,27.57,nan
53,93,,30.715,90.656,656.9,12.35,13.61,nan
53,361,,31.301,88.041,759.8,30.89,34.39,nan
53,1664,,30.965,89.673,685.6,19.95,22.05,nan
53,1680,,31.215,89.202,707.3,23.91,26.48,nan
53,2082,,31.135,88.816,720.5,25.94,28.77,nan
53,2305,,31.39,87.965,765.8,31.53,35.13,nan
53,3004,,30.91,89.779,681.2,19.02,21.02,nan
53,4104,,30.978,89.955,677.6,18.21,20.11,nan
53,4938,,31.115,89.552,692.7,21.36,23.63,nan
54,101,,31.777,89.048,724.4,26.42,29.31,nan
54,664,,31.647,88.543,743.9,28.97,32.21,nan
54,890,,31.269,90.59,664.1,14.56,16.06,nan
54,1406,,31.727,89.51,705.2,23.49,26.01,nan
54,1911,,31.793,88.137,767.0,31.61,35.22,nan
54,2729,,31.994,88.256,766.0,31.49,35.09,nan
54,3885,,31.581,89.073,718.9,25.63,28.43,nan
54,3963,,31.01,90.485,662.9,14.21,15.67,nan
55,1174,,31.515,90.969,658.2,12.5,13.78,nan
55,1209,,31.269,91.036,654.9,11.27,12.42,nan
55,1282,,31.727,91.177,656.9,12.02,13.25,nan
55,2196,,31.298,91.465,647.9,7.96,8.77,nan
