t_msg,Sender,Message Type
0.0,vis_sat_0_0,PLAN
0.0,therm_sat_0_0,PLAN
0.0,vis_sat_0_1,PLAN
0.0,sar_sat_0_0,PLAN
30.0,vis_sat_0_0,OBSERVATION_PERFORMED
960.0,therm_sat_0_0,OBSERVATION_PERFORMED
1010.0,therm_sat_0_0,OBSERVATION_PERFORMED
1220.0,vis_sat_0_0,OBSERVATION_PERFORMED
1320.0,therm_sat_0_0,OBSERVATION_PERFORMED
1400.0,vis_sat_0_0,OBSERVATION_PERFORMED
1410.0,vis_sat_0_0,OBSERVATION_PERFORMED
1420.0,vis_sat_0_0,OBSERVATION_PERFORMED
1470.0,sar_sat_0_0,OBSERVATION_PERFORMED
2480.0,vis_sat_0_0,OBSERVATION_PERFORMED
2500.0,vis_sat_0_0,OBSERVATION_PERFORMED
2510.0,vis_sat_0_0,OBSERVATION_PERFORMED
2840.0,vis_sat_0_0,OBSERVATION_PERFORMED
2850.0,vis_sat_0_0,OBSERVATION_PERFORMED
2880.0,vis_sat_0_0,OBSERVATION_PERFORMED
2900.0,vis_sat_0_1,OBSERVATION_PERFORMED
2910.0,vis_sat_0_1,OBSERVATION_PERFORMED
2920.0,vis_sat_0_1,OBSERVATION_PERFORMED
3010.0,therm_sat_0_0,OBSERVATION_PERFORMED
3020.0,therm_sat_0_0,OBSERVATION_PERFORMED
3420.0,therm_sat_0_0,OBSERVATION_PERFORMED
3430.0,therm_sat_0_0,OBSERVATION_PERFORMED
3440.0,therm_sat_0_0,OBSERVATION_PERFORMED
3460.0,therm_sat_0_0,OBSERVATION_PERFORMED
3600.0,vis_sat_0_0,OBSERVATION_PERFORMED
3610.0,vis_sat_0_0,OBSERVATION_PERFORMED
3620.0,vis_sat_0_0,OBSERVATION_PERFORMED
3630.0,vis_sat_0_0,OBSERVATION_PERFORMED
3640.0,vis_sat_0_0,OBSERVATION_PERFORMED
3650.0,vis_sat_0_0,OBSERVATION_PERFORMED
3730.0,vis_sat_0_1,OBSERVATION_PERFORMED
3750.0,vis_sat_0_1,OBSERVATION_PERFORMED
3760.0,vis_sat_0_1,OBSERVATION_PERFORMED
3770.0,vis_sat_0_1,OBSERVATION_PERFORMED
3780.0,vis_sat_0_1,OBSERVATION_PERFORMED
3960.0,therm_sat_0_0,OBSERVATION_PERFORMED
3970.0,therm_sat_0_0,OBSERVATION_PERFORMED
4450.0,sar_sat_0_0,OBSERVATION_PERFORMED
4460.0,sar_sat_0_0,OBSERVATION_PERFORMED
4470.0,sar_sat_0_0,OBSERVATION_PERFORMED
4520.0,vis_sat_0_0,OBSERVATION_PERFORMED
4530.0,vis_sat_0_0,OBSERVATION_PERFORMED
4920.0,vis_sat_0_0,OBSERVATION_PERFORMED
4940.0,vis_sat_0_0,OBSERVATION_PERFORMED
4950.0,vis_sat_0_0,OBSERVATION_PERFORMED
4960.0,vis_sat_0_0,OBSERVATION_PERFORMED
5280.0,vis_sat_0_0,OBSERVATION_PERFORMED
5320.0,therm_sat_0_0,OBSERVATION_PERFORMED
5340.0,therm_sat_0_0,OBSERVATION_PERFORMED
5350.0,therm_sat_0_0,OBSERVATION_PERFORMED
5370.0,therm_sat_0_0,OBSERVATION_PERFORMED
5480.0,vis_sat_0_0,OBSERVATION_PERFORMED
5990.0,therm_sat_0_0,OBSERVATION_PERFORMED
6000.0,therm_sat_0_0,OBSERVATION_PERFORMED
6010.0,therm_sat_0_0,OBSERVATION_PERFORMED
6030.0,vis_sat_0_1,OBSERVATION_PERFORMED
6760.0,vis_sat_0_1,OBSERVATION_PERFORMED
6790.0,vis_sat_0_1,OBSERVATION_PERFORMED
6800.0,vis_sat_0_1,OBSERVATION_PERFORMED
6820.0,vis_sat_0_0,OBSERVATION_PERFORMED
