id,type,x_pos,y_pos,z_pos,s_max,measurements,t_start,t_end,t_corr
72b768c6,GROUND_POINT,2288.252468143665,-3575.4894649867656,4760.293939367692,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
72b79314,GROUND_POINT,2288.252468143665,-3575.4894649867656,4760.293939367692,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
72b7bd26,GROUND_POINT,4103.0775481884775,1245.0622536154938,4721.77903756108,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
72b7e738,GROUND_POINT,4103.0775481884775,1245.0622536154938,4721.77903756108,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
72b8142e,GROUND_POINT,4103.0775481884775,1245.0622536154938,4721.77903756108,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
72b840ac,GROUND_POINT,-636.9290560896336,-3680.643375736232,5169.894426343294,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",777600.0,864000.0,86400
72b86b22,GROUND_POINT,-636.9290560896336,-3680.643375736232,5169.894426343294,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1641600.0,1728000.0,86400
72b894ee,GROUND_POINT,-636.9290560896336,-3680.643375736232,5169.894426343294,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2505600.0,2592000.0,86400
72b8beb0,GROUND_POINT,822.0264262494545,5418.817898559071,3262.1017455286533,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
72b8ea5c,GROUND_POINT,822.0264262494545,5418.817898559071,3262.1017455286533,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",950400.0,1036800.0,86400
72b919f0,GROUND_POINT,822.0264262494545,5418.817898559071,3262.1017455286533,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1814400.0,1900800.0,86400
72b943f8,GROUND_POINT,5370.5886270643105,-520.8773088408402,3400.895071795054,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
72b96d88,GROUND_POINT,5370.5886270643105,-520.8773088408402,3400.895071795054,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
72b99772,GROUND_POINT,5038.209685859111,3893.678384259182,-369.234969424547,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
72b9c116,GROUND_POINT,5038.209685859111,3893.678384259182,-369.234969424547,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
72b9eac4,GROUND_POINT,5038.209685859111,3893.678384259182,-369.234969424547,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
72ba18e6,GROUND_POINT,-1521.2160995617196,-3296.2327484437933,5244.175236192876,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",777600.0,864000.0,86400
72ba4352,GROUND_POINT,-1521.2160995617196,-3296.2327484437933,5244.175236192876,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1641600.0,1728000.0,86400
72ba6f3a,GROUND_POINT,-1521.2160995617196,-3296.2327484437933,5244.175236192876,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2505600.0,2592000.0,86400
72ba994c,GROUND_POINT,5453.304486348008,3301.415500805522,-206.75718027533262,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
72bac476,GROUND_POINT,5453.304486348008,3301.415500805522,-206.75718027533262,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
72baee74,GROUND_POINT,5453.304486348008,3301.415500805522,-206.75718027533262,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
72bb184a,GROUND_POINT,4894.218890846289,3164.5715604529796,2590.893851286309,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
72bb423e,GROUND_POINT,4894.218890846289,3164.5715604529796,2590.893851286309,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
72bb6c00,GROUND_POINT,4894.218890846289,3164.5715604529796,2590.893851286309,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
72bb9608,GROUND_POINT,-1094.1842667036547,3771.837400536524,5025.597086495272,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1468800.0,1555200.0,86400
72bbbfca,GROUND_POINT,-1094.1842667036547,3771.837400536524,5025.597086495272,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2332800.0,2419200.0,86400
72bbe996,GROUND_POINT,5211.200566153108,3642.4307703066734,-506.66498223811095,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",777600.0,864000.0,86400
72bc1362,GROUND_POINT,5211.200566153108,3642.4307703066734,-506.66498223811095,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1641600.0,1728000.0,86400
72bc409e,GROUND_POINT,5211.200566153108,3642.4307703066734,-506.66498223811095,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2505600.0,2592000.0,86400
72bc6a92,GROUND_POINT,-263.73122821841315,-2706.9256340583975,5769.195967577946,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
72bc95e4,GROUND_POINT,-263.73122821841315,-2706.9256340583975,5769.195967577946,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
72bcbfc4,GROUND_POINT,-263.73122821841315,-2706.9256340583975,5769.195967577946,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
72bce954,GROUND_POINT,6014.103145293561,1558.386124624585,1443.1280974762371,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",345600.0,432000.0,86400
72bd144c,GROUND_POINT,-1810.1925597340392,-3827.150519057617,4770.402966473402,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
72bd3e7c,GROUND_POINT,-1810.1925597340392,-3827.150519057617,4770.402966473402,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
72bd685c,GROUND_POINT,-1177.7996865369248,-3830.97590381382,4961.555621392257,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
72bd92dc,GROUND_POINT,-1177.7996865369248,-3830.97590381382,4961.555621392257,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
72bdbcc6,GROUND_POINT,3830.196053696727,366.2926543511652,5086.850749038355,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
72bde688,GROUND_POINT,3830.196053696727,366.2926543511652,5086.850749038355,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
72be109a,GROUND_POINT,797.8958361100505,-3695.0503728351537,5137.1770106067725,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",259200.0,345600.0,86400
72be3d90,GROUND_POINT,4602.061159824169,-4250.895534330968,-1196.4710187967626,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",432000.0,518400.0,86400
72be68c4,GROUND_POINT,4602.061159824169,-4250.895534330968,-1196.4710187967626,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1296000.0,1382400.0,86400
72be9128,GROUND_POINT,4602.061159824169,-4250.895534330968,-1196.4710187967626,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2160000.0,2246400.0,86400
72bebac2,GROUND_POINT,3651.940893909938,4015.0194267412326,3350.159603907921,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
72bee556,GROUND_POINT,5498.986770119136,3085.4164952103633,960.193842156975,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",604800.0,691200.0,86400
72bf0f22,GROUND_POINT,5498.986770119136,3085.4164952103633,960.193842156975,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
72bf38d0,GROUND_POINT,5498.986770119136,3085.4164952103633,960.193842156975,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
72bf6300,GROUND_POINT,-1834.200878034627,5965.05135312488,1317.0011977890397,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2332800.0,2419200.0,86400
72bf8cd6,GROUND_POINT,1667.2565354296678,-4578.086111228154,-4116.0667954522605,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
72bfb6a2,GROUND_POINT,1667.2565354296678,-4578.086111228154,-4116.0667954522605,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
72bfe1ea,GROUND_POINT,-387.24379408323887,-4149.752087558724,4828.066126009847,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",86400.0,172800.0,86400
72c00ca6,GROUND_POINT,-387.24379408323887,-4149.752087558724,4828.066126009847,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",950400.0,1036800.0,86400
72c0399c,GROUND_POINT,-387.24379408323887,-4149.752087558724,4828.066126009847,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1814400.0,1900800.0,86400
72c063ae,GROUND_POINT,6263.4564236452425,505.34847983472207,1092.8674230681254,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
72c096e4,GROUND_POINT,6263.4564236452425,505.34847983472207,1092.8674230681254,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
72c0c16e,GROUND_POINT,6263.4564236452425,505.34847983472207,1092.8674230681254,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
72c0eaf4,GROUND_POINT,6263.4564236452425,505.34847983472207,1092.8674230681254,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2505600.0,2592000.0,86400
72c1147a,GROUND_POINT,3512.167516363476,-5317.5021389913245,-263.57731351845865,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",259200.0,345600.0,86400
72c13eaa,GROUND_POINT,3512.167516363476,-5317.5021389913245,-263.57731351845865,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1123200.0,1209600.0,86400
72c168ee,GROUND_POINT,6219.769212161527,1242.7811633306437,671.258958149385,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
72c192a6,GROUND_POINT,6219.769212161527,1242.7811633306437,671.258958149385,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
72c1bc72,GROUND_POINT,6219.769212161527,1242.7811633306437,671.258958149385,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
72c1e68e,GROUND_POINT,4844.530705421406,3055.932334293276,-2805.7837539318125,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",604800.0,691200.0,86400
72c2105a,GROUND_POINT,4844.530705421406,3055.932334293276,-2805.7837539318125,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1468800.0,1555200.0,86400
72c23a1c,GROUND_POINT,5296.132067710685,3350.1827184752233,1186.5426817330215,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
72c26816,GROUND_POINT,5296.132067710685,3350.1827184752233,1186.5426817330215,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
72c2962e,GROUND_POINT,5296.132067710685,3350.1827184752233,1186.5426817330215,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
72c2c09a,GROUND_POINT,-33.07841966607992,5319.942220668812,3518.2017065932237,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",345600.0,432000.0,86400
72c2eafc,GROUND_POINT,-33.07841966607992,5319.942220668812,3518.2017065932237,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1209600.0,1296000.0,86400
72c31680,GROUND_POINT,-33.07841966607992,5319.942220668812,3518.2017065932237,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2073600.0,2160000.0,86400
72c340ba,GROUND_POINT,6339.582837425502,6.677192460083909,700.1910624240799,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
72c36aae,GROUND_POINT,6339.582837425502,6.677192460083909,700.1910624240799,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
72c39484,GROUND_POINT,6339.582837425502,6.677192460083909,700.1910624240799,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
72c3be28,GROUND_POINT,3753.8998980710912,3479.6323572196666,3805.393130181093,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
72c3ebd2,GROUND_POINT,3753.8998980710912,3479.6323572196666,3805.393130181093,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
72c415e4,GROUND_POINT,3753.8998980710912,3479.6323572196666,3805.393130181093,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
72c440fa,GROUND_POINT,-2849.8070058928665,2687.1196156139604,5033.7471988494135,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
72c46e90,GROUND_POINT,3498.8242200603954,-5327.204530756217,-244.4250927930792,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
72c498e8,GROUND_POINT,3498.8242200603954,-5327.204530756217,-244.4250927930792,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
72c4c2d2,GROUND_POINT,3498.8242200603954,-5327.204530756217,-244.4250927930792,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
72c4ecd0,GROUND_POINT,-261.57173341822335,-3663.957620393872,5214.174665813561,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
72c5169c,GROUND_POINT,3297.692376343519,-5442.20741441791,-433.85033230164714,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
72c54040,GROUND_POINT,-1273.0853599435052,-2733.291172610882,5620.408854647732,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
72c56b74,GROUND_POINT,-1273.0853599435052,-2733.291172610882,5620.408854647732,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
72c596b2,GROUND_POINT,-1273.0853599435052,-2733.291172610882,5620.408854647732,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
72c5c1aa,GROUND_POINT,-660.1882208478362,-3119.09969629719,5524.128099437072,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",345600.0,432000.0,86400
72c5eba8,GROUND_POINT,-660.1882208478362,-3119.09969629719,5524.128099437072,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1209600.0,1296000.0,86400
72c61574,GROUND_POINT,-660.1882208478362,-3119.09969629719,5524.128099437072,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2073600.0,2160000.0,86400
72c63edc,GROUND_POINT,1445.5652225208864,5611.374855551714,2665.2272096948554,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
72c66be6,GROUND_POINT,1445.5652225208864,5611.374855551714,2665.2272096948554,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
72c69620,GROUND_POINT,1445.5652225208864,5611.374855551714,2665.2272096948554,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
72c6c028,GROUND_POINT,1262.3135616540433,-3879.931190478943,-4902.37912554615,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
72c6e9b8,GROUND_POINT,1262.3135616540433,-3879.931190478943,-4902.37912554615,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
72c713a2,GROUND_POINT,-1123.72018782085,-3055.610913785473,5484.625561003839,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
72c73d1e,GROUND_POINT,-1123.72018782085,-3055.610913785473,5484.625561003839,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
72c766fe,GROUND_POINT,-1123.72018782085,-3055.610913785473,5484.625561003839,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
72c790c0,GROUND_POINT,-1283.8726699274887,-4036.366503988292,4768.651704022039,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
72c7ba8c,GROUND_POINT,-1283.8726699274887,-4036.366503988292,4768.651704022039,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
72c7e476,GROUND_POINT,-1283.8726699274887,-4036.366503988292,4768.651704022039,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
72c80f64,GROUND_POINT,-853.9875392841856,-4223.020945736394,4702.916333084901,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
72c83930,GROUND_POINT,-853.9875392841856,-4223.020945736394,4702.916333084901,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
72c86356,GROUND_POINT,5345.602270338164,3366.576823012409,-878.2479851891604,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
72c8aa64,GROUND_POINT,5345.602270338164,3366.576823012409,-878.2479851891604,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1296000.0,1382400.0,86400
72c8d4da,GROUND_POINT,5345.602270338164,3366.576823012409,-878.2479851891604,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2160000.0,2246400.0,86400
72c8feba,GROUND_POINT,3125.454990390116,3726.8396032080404,4125.872069803348,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
72c92a8e,GROUND_POINT,3125.454990390116,3726.8396032080404,4125.872069803348,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
72c95482,GROUND_POINT,3125.454990390116,3726.8396032080404,4125.872069803348,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
72c97e44,GROUND_POINT,-815.7361857281971,-4341.655319731582,4600.568032462706,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
72c9a7e8,GROUND_POINT,125.53843974297875,-4145.424969444756,4845.649036427271,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",604800.0,691200.0,86400
72c9d2b8,GROUND_POINT,125.53843974297875,-4145.424969444756,4845.649036427271,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1468800.0,1555200.0,86400
72c9fc8e,GROUND_POINT,125.53843974297875,-4145.424969444756,4845.649036427271,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2332800.0,2419200.0,86400
72ca2664,GROUND_POINT,2864.463419022324,3885.838275215292,4168.420909808951,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",86400.0,172800.0,86400
72ca4fae,GROUND_POINT,2864.463419022324,3885.838275215292,4168.420909808951,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",950400.0,1036800.0,86400
72ca798e,GROUND_POINT,-723.1041925221148,3465.7121585769587,5305.335260096809,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
72caa60c,GROUND_POINT,-723.1041925221148,3465.7121585769587,5305.335260096809,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
72cad06e,GROUND_POINT,-723.1041925221148,3465.7121585769587,5305.335260096809,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
72cafc2e,GROUND_POINT,5372.393478300695,2920.7667915602733,-1813.0450421896726,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
72cb2686,GROUND_POINT,5372.393478300695,2920.7667915602733,-1813.0450421896726,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1296000.0,1382400.0,86400
72cb5016,GROUND_POINT,5372.393478300695,2920.7667915602733,-1813.0450421896726,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2160000.0,2246400.0,86400
72cb7906,GROUND_POINT,3460.5935782593406,-5348.7784940295805,-309.0038337861814,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
72cba35e,GROUND_POINT,3460.5935782593406,-5348.7784940295805,-309.0038337861814,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
72cbcd48,GROUND_POINT,3460.5935782593406,-5348.7784940295805,-309.0038337861814,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
