routine,t_avg,t_std,t_med,n
check_action_statuses,0.008,0.028,0.0,1577
update_state,0.0,0.0,0.0,1577
sense_environment,0.188,0.104,0.192,1576
update_state_environment,0.001,0.008,0.0,1576
get_environment_broadcasts,0.0,0.0,0.0,1576
get_agent_broadcasts,0.001,0.024,0.0,1576
sense,0.198,0.113,0.204,1576
think,0.33,5.231,0.105,1576
perform_broadcast,0.017,0.055,0.0,297
do,0.649,0.856,0.154,1576
perform_wait_for_messages,0.727,0.873,0.214,1391
perform_state_change,0.735,0.878,0.213,1368
perform_measurement,0.067,0.065,0.04,85
