routine,t_avg,t_std,t_med,n
_read_incoming_messages,6e-05,0.00046,2e-05,2198
__check_action_completion,6e-05,1e-05,6e-05,2198
preplanner/update_percepts,4e-05,2e-05,2e-05,2198
preplanner/needs_planning,0.0,0.0,0.0,2198
preplanner/calculate_access_opportunities,0.00167,0.00752,0.00034,864
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,1882
preplanner/_schedule_observations,0.42234,0.30762,0.39592,864
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,864
preplanner/_schedule_maneuvers,0.08947,0.15615,0.016,864
preplanner/__schedule_periodic_replan,0.00124,0.00559,0.00029,864
preplanner/generate_plan,0.51314,0.35377,0.49962,864
preplanner/populate_adjacency_matrix,0.00996,0.03187,6e-05,79
replanner/needs_planning,0.0,0.0,0.0,2198
replanner/_create_broadcast_path,0.04687,0.0,0.04687,1
