routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,258
update_state,0.0,0.0,0.0,258
sense_environment,0.085,0.054,0.073,257
update_state_environment,0.0,0.0,0.0,257
get_environment_broadcasts,0.0,0.0,0.0,257
get_agent_broadcasts,0.0,0.0,0.0,257
sense,0.086,0.054,0.074,257
think,0.917,6.886,0.041,257
perform_state_change,0.106,0.1,0.115,334
do,0.189,0.311,0.082,257
perform_measurement,0.043,0.042,0.032,21
perform_wait_for_messages,0.081,0.056,0.063,148
perform_broadcast,0.001,0.0,0.001,4
