routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.008,0.0,3080
update_state,0.0,0.0,0.0,3080
sense_environment,0.816,0.456,0.806,3079
update_state_environment,0.003,0.011,0.0,3079
get_environment_broadcasts,0.0,0.003,0.0,3079
get_agent_broadcasts,0.012,0.07,0.0,3079
sense,0.834,0.453,0.81,3079
think,0.451,0.387,0.39,3079
perform_broadcast,0.028,0.036,0.014,42
do,0.421,0.5,0.132,3079
perform_wait_for_messages,0.426,0.5,0.136,2984
perform_state_change,0.408,0.504,0.144,74
perform_observation,0.415,0.536,0.037,54
