routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00012,0.00062,2e-05,92
__check_action_completion,6e-05,1e-05,6e-05,92
preplanner/update_percepts,2e-05,1e-05,2e-05,92
preplanner/needs_planning,0.0,0.0,0.0,92
preplanner/calculate_access_opportunities,0.00101,0.00091,0.00076,49
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,148
preplanner/populate_adjacency_matrix,0.0002,0.00035,2e-05,34
preplanner/_schedule_observations,0.01801,0.01344,0.01189,49
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,49
preplanner/_schedule_maneuvers,0.00272,0.00396,0.00165,49
preplanner/__schedule_periodic_replan,5e-05,2e-05,5e-05,49
preplanner/generate_plan,0.02086,0.01412,0.01452,49
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,92
replanner/update_percepts,6e-05,2e-05,7e-05,92
replanner/check_request_completion,0.00366,0.00384,0.00238,92
replanner/check_request_end_time,0.0,0.0,0.0,92
replanner/compare_bids,0.00302,0.00395,0.00196,92
replanner/consensus_phase,0.00669,0.00625,0.00466,92
replanner/needs_planning,0.00671,0.00625,0.00467,92
replanner/_get_available_requests,2e-05,1e-05,1e-05,5
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,2
replanner/_get_matching_request,1e-05,0.0,1e-05,5
replanner/_can_bid,1e-05,0.0,1e-05,1
replanner/_schedule_maneuvers,0.0007,0.0,0.0007,1
replanner/_create_broadcast_path,0.00875,0.0,0.00875,1
replanner/_schedule_broadcasts,0.00887,0.0,0.00887,1
replanner/_schedule_waits,0.0,0.0,0.0,1
replanner/generate_plan,0.0097,0.0,0.0097,1
