t_update,grid_index,GP index,lat [deg],log [deg],instrument,reward,n_observations,n_events
590.0,0,226,-48.4,-130.7,visual,1.0,1,0
590.0,0,226,-48.4,-130.7,visual,1.3277777777777777,0,0
2350.0,0,773,48.1,-79.6,visual,1.0,1,0
2350.0,0,773,48.1,-79.6,visual,2.3055555555555554,0,0
2370.0,0,779,48.80000000000001,-78.5,visual,1.0,1,0
2370.0,0,779,48.80000000000001,-78.5,visual,2.3166666666666664,0,0
4070.0,0,622,19.5,54.20000000000002,visual,1.0,1,0
4070.0,0,622,19.5,54.20000000000002,visual,3.261111111111111,0,0
4870.0,0,174,-57.3,-160.3,sar,3.7055555555555557,0,0
4870.0,0,174,-57.3,-160.3,sar,10.0,0,1
