routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.017,0.0,12481
update_state,0.0,0.0,0.0,12481
sense_environment,0.187,0.104,0.175,12480
update_state_environment,0.002,0.015,0.0,12480
get_environment_broadcasts,0.005,0.02,0.0,12480
get_agent_broadcasts,0.03,0.054,0.0,12480
sense,0.227,0.118,0.214,12480
think,0.335,1.182,0.275,12480
perform_broadcast,0.007,0.027,0.0,1260
do,0.138,0.213,0.093,12480
perform_wait_for_messages,0.135,0.221,0.086,11220
perform_state_change,0.133,0.14,0.088,1647
perform_observation,0.157,0.123,0.123,1230
