routine,t_avg,t_std,t_med,n
_read_incoming_messages,2e-05,0.0,2e-05,88
__check_action_completion,6e-05,1e-05,6e-05,88
preplanner/update_percepts,2e-05,1e-05,2e-05,88
preplanner/needs_planning,0.0,0.0,0.0,88
preplanner/calculate_access_opportunities,0.00168,0.00226,0.00083,49
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,123
preplanner/_schedule_observations,0.01911,0.01409,0.01378,49
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,49
preplanner/_schedule_maneuvers,0.00384,0.00476,0.0024,49
preplanner/__schedule_periodic_replan,7e-05,4e-05,6e-05,49
preplanner/generate_plan,0.0231,0.01456,0.01858,49
preplanner/populate_adjacency_matrix,0.0002,0.00056,2e-05,22
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,88
replanner/update_percepts,7e-05,2e-05,8e-05,88
replanner/check_request_completion,0.00554,0.00557,0.00313,88
replanner/check_request_end_time,0.0,0.0,0.0,88
replanner/compare_bids,0.00305,0.00456,0.00154,88
replanner/consensus_phase,0.00861,0.00797,0.00514,88
replanner/needs_planning,0.00862,0.00797,0.00517,88
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,2
replanner/_get_matching_request,1e-05,0.0,1e-05,5
replanner/_can_bid,1e-05,0.0,1e-05,1
replanner/_can_access,0.00087,0.0,0.00087,1
replanner/_get_available_requests,0.00091,0.0,0.00091,1
replanner/_schedule_maneuvers,0.00144,0.0,0.00144,1
replanner/_create_broadcast_path,0.00727,0.0,0.00727,1
replanner/_schedule_broadcasts,0.00739,0.0,0.00739,1
replanner/_schedule_waits,0.0,0.0,0.0,1
replanner/generate_plan,0.00984,0.0,0.00984,1
