routine,t_avg,t_std,t_med,n
check_action_statuses,0.018,0.051,0.003,728
update_state,0.0,0.0,0.0,728
sense_environment,0.331,0.31,0.248,727
update_state_environment,0.002,0.019,0.0,727
get_environment_broadcasts,0.0,0.0,0.0,727
get_agent_broadcasts,0.0,0.0,0.0,727
sense,0.351,0.322,0.263,727
think,27.634,21.395,28.115,727
perform_broadcast,0.011,0.034,0.0,36
do,4.754,4.423,3.59,727
perform_wait_for_messages,4.978,4.409,3.799,688
perform_state_change,5.235,4.63,3.949,558
perform_measurement,0.478,0.503,0.273,33
