routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00578,0.02263,1e-05,5880
__check_action_completion,6e-05,1e-05,6e-05,5880
preplanner/update_percepts,0.00023,0.00012,0.00026,5880
preplanner/needs_planning,0.0,0.0,0.0,5880
preplanner/calculate_access_opportunities,0.11273,0.0,0.11273,1
preplanner/_schedule_observations,0.48021,0.0,0.48021,1
preplanner/is_observation_path_valid,0.00104,0.0,0.00104,1
preplanner/_create_broadcast_path,0.00726,0.0,0.00726,1
preplanner/_schedule_broadcasts,0.17917,0.0,0.17917,1
preplanner/_schedule_maneuvers,0.69956,0.0,0.69956,1
preplanner/__schedule_periodic_replan,0.01748,0.0,0.01748,1
preplanner/generate_plan,1.4458,0.0,1.4458,1
replanner/needs_planning,0.0,0.0,0.0,5880
replanner/_create_broadcast_path,0.0095,0.00683,0.00666,11
