GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
201,3789,-34.931,116.411
202,3789,-34.931,116.411
202,4312,-34.502,116.645
203,3789,-34.931,116.411
203,4312,-34.502,116.645
204,3768,-33.325,117.587
204,4312,-34.502,116.645
205,2538,-33.27,118.378
205,2890,-33.169,118.365
205,3768,-33.325,117.587
206,2538,-33.27,118.378
206,2890,-33.169,118.365
206,3768,-33.325,117.587
207,2538,-33.27,118.378
207,2890,-33.169,118.365
208,1503,-29.731,115.823
209,1503,-29.731,115.823
209,2712,-30.82,119.012
209,3630,-30.861,119.448
209,3765,-30.938,119.657
209,3807,-30.949,118.916
210,1503,-29.731,115.823
210,2712,-30.82,119.012
210,3630,-30.861,119.448
210,3765,-30.938,119.657
210,3807,-30.949,118.916
210,4283,-29.193,117.223
211,2712,-30.82,119.012
211,3630,-30.861,119.448
211,3765,-30.938,119.657
211,3807,-30.949,118.916
211,4283,-29.193,117.223
212,1170,-29.519,121.135
212,1956,-29.461,120.696
212,3304,-28.915,119.96
212,4283,-29.193,117.223
213,1170,-29.519,121.135
213,1595,-28.814,121.001
213,1956,-29.461,120.696
213,3304,-28.915,119.96
214,1170,-29.519,121.135
214,1595,-28.814,121.001
214,1956,-29.461,120.696
214,3304,-28.915,119.96
215,1595,-28.814,121.001
215,2238,-27.758,121.309
215,2493,-28.069,121.719
215,3449,-27.777,121.577
216,2238,-27.758,121.309
216,2493,-28.069,121.719
216,3449,-27.777,121.577
216,4579,-26.723,120.298
217,2238,-27.758,121.309
217,2493,-28.069,121.719
217,3449,-27.777,121.577
217,4579,-26.723,120.298
218,212,-26.119,122.323
218,4579,-26.723,120.298
218,4921,-25.734,120.859
219,212,-26.119,122.323
219,4921,-25.734,120.859
220,212,-26.119,122.323
220,4921,-25.734,120.859
222,256,-23.41,122.71
223,256,-23.41,122.71
223,4105,-23.29,123.14
223,4934,-23.302,123.548
224,256,-23.41,122.71
224,908,-22.485,123.794
224,4105,-23.29,123.14
224,4735,-22.602,123.698
224,4934,-23.302,123.548
224,4970,-22.46,123.181
225,593,-22.073,122.977
225,908,-22.485,123.794
225,1870,-20.248,118.885
225,4105,-23.29,123.14
225,4735,-22.602,123.698
225,4934,-23.302,123.548
225,4970,-22.46,123.181
226,593,-22.073,122.977
226,908,-22.485,123.794
226,1870,-20.248,118.885
226,4735,-22.602,123.698
