routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,3069
update_state,0.0,0.0,0.0,3069
sense_environment,0.042,0.021,0.039,3068
update_state_environment,0.0,0.0,0.0,3068
get_environment_broadcasts,0.002,0.004,0.0,3068
get_agent_broadcasts,0.001,0.005,0.0,3068
sense,0.045,0.021,0.041,3068
think,0.027,0.038,0.023,3068
perform_broadcast,0.003,0.004,0.001,55
do,0.074,1.861,0.012,3068
perform_wait_for_messages,0.085,2.024,0.013,2592
perform_state_change,0.016,0.013,0.01,531
perform_observation,0.013,0.012,0.007,450
