routine,t_avg,t_std,t_med,n
check_action_statuses,0.017,0.07,0.0,9783
update_state,0.0,0.001,0.0,9783
sense_environment,0.723,1.067,0.493,9783
update_state_environment,0.013,0.061,0.0,9783
get_environment_broadcasts,0.006,0.027,0.0,9783
get_agent_broadcasts,0.201,1.042,0.0,9783
sense,0.961,1.832,0.535,9783
think,1.89,9.969,0.143,9782
perform_broadcast,0.047,0.138,0.0,1029
do,1.129,4.018,0.348,9782
perform_wait_for_messages,1.323,4.397,0.416,8072
perform_state_change,0.43,1.011,0.291,1154
perform_observation,0.293,0.265,0.263,1054
