stat_name,val
t_start,2020-01-01 00:00:00+00:00
t_end,2020-01-02 00:00:00+00:00
n_gps_obs,1714
n_obs,5929
n_events,790
n_events_detected,8
n_unique_event_obs,9
n_total_event_obs,11
n_co_obs,2
n_event_partially_co_obs,2
n_events_fully_co_obs,0
t_runtime,2191.589
