routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,412
update_state,0.0,0.0,0.0,412
sense_environment,0.04,0.02,0.037,411
update_state_environment,0.0,0.0,0.0,411
get_environment_broadcasts,0.001,0.004,0.0,411
get_agent_broadcasts,0.0,0.003,0.0,411
sense,0.042,0.019,0.038,411
think,0.198,1.454,0.032,411
perform_wait_for_messages,0.268,1.358,0.02,358
do,0.236,1.27,0.02,411
perform_state_change,0.032,0.023,0.023,64
perform_observation,0.018,0.011,0.013,52
perform_broadcast,0.003,0.003,0.003,4
