routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00475,0.01561,2e-05,411
__check_action_completion,6e-05,1e-05,6e-05,411
preplanner/update_percepts,4e-05,2e-05,3e-05,411
preplanner/needs_planning,0.0,0.0,0.0,411
preplanner/calculate_access_opportunities,0.01119,0.00564,0.00974,61
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,34608
preplanner/_schedule_maneuvers,0.00956,0.01696,0.00217,61
preplanner/__schedule_periodic_replan,0.00023,0.00115,7e-05,61
preplanner/generate_plan,1.11971,3.63186,0.04861,61
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,411
replanner/update_percepts,7e-05,4e-05,6e-05,411
replanner/check_request_completion,0.00727,0.01012,0.0035,411
replanner/check_request_end_time,0.0,0.0,0.0,411
replanner/compare_bids,0.00426,0.00702,0.00138,411
replanner/consensus_phase,0.01155,0.01345,0.00692,411
replanner/is_observation_path_valid,1e-05,0.0,0.0,853
replanner/is_task_path_valid,2e-05,0.0,2e-05,417
replanner/needs_planning,0.01163,0.01344,0.00695,411
replanner/_get_available_requests,0.00046,0.00155,1e-05,53
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,6
replanner/_get_matching_request,1e-05,0.0,1e-05,48
replanner/_can_bid,1e-05,0.0,1e-05,36
replanner/planning_phase,0.00211,0.00291,6e-05,3
replanner/merge_plans,9e-05,4e-05,0.00012,3
replanner/_schedule_observations,0.00012,4e-05,0.00015,3
replanner/_schedule_maneuvers,0.00125,0.00075,0.00144,3
replanner/_create_broadcast_path,0.00745,0.00132,0.00684,4
replanner/_schedule_broadcasts,0.01027,0.00329,0.0098,3
replanner/_schedule_waits,0.0,0.0,0.0,3
replanner/generate_plan,0.01387,0.00419,0.01495,3
replanner/_can_access,0.00583,0.00018,0.00576,4
