t_update,grid_index,GP index,lat [deg],log [deg],instrument,reward,n_observations,n_events
320.0,0,5402,61.44085759511383,32.85733144673427,thermal,1.0,1,0
320.0,0,5402,61.44085759511383,32.85733144673427,thermal,1.1777777777777778,0,0
330.0,0,5410,61.19198233613633,34.34506819772353,thermal,1.0,1,0
330.0,0,5410,61.19198233613633,34.34506819772353,thermal,1.1833333333333333,0,0
340.0,0,5405,60.847783838543776,33.93211795399257,thermal,1.0,1,0
340.0,0,5405,60.847783838543776,33.93211795399257,thermal,1.1888888888888889,0,0
350.0,0,5459,60.63660419644484,35.93695054053925,thermal,1.0,1,0
350.0,0,5459,60.63660419644484,35.93695054053925,thermal,1.1944444444444444,0,0
360.0,0,5494,60.09897071186738,35.63612248690149,thermal,1.0,1,0
360.0,0,5494,60.09897071186738,35.63612248690149,thermal,1.2,0,0
370.0,0,2208,59.54771289611371,37.66144313661469,thermal,1.0,1,0
370.0,0,2208,59.54771289611371,37.66144313661469,thermal,1.2055555555555555,0,0
380.0,0,2257,59.2351315570381,38.42724186316524,thermal,1.0,1,0
380.0,0,2257,59.2351315570381,38.42724186316524,thermal,1.211111111111111,0,0
390.0,0,2268,58.71442306363853,38.69462925897988,thermal,1.0,1,0
390.0,0,2268,58.71442306363853,38.69462925897988,thermal,1.2166666666666668,0,0
400.0,0,2200,57.94873205490352,38.04069793477511,thermal,1.0,1,0
400.0,0,2200,57.94873205490352,38.04069793477511,thermal,1.2222222222222223,0,0
410.0,0,2292,57.58380938661192,39.560941429410704,thermal,1.0,1,0
410.0,0,2292,57.58380938661192,39.560941429410704,thermal,1.2277777777777779,0,0
680.0,0,6190,44.45593995439228,53.831529728105984,thermal,1.0,1,0
680.0,0,6190,44.45593995439228,53.831529728105984,thermal,1.3777777777777778,0,0
690.0,0,6174,43.36127772031443,53.62992832305756,thermal,1.0,1,0
690.0,0,6174,43.36127772031443,53.62992832305756,thermal,1.3833333333333333,0,0
700.0,0,6106,42.479048338697375,53.202605876859096,thermal,1.0,1,0
700.0,0,6106,42.479048338697375,53.202605876859096,thermal,1.3888888888888888,0,0
710.0,0,6159,42.38797574966862,54.13676695893106,thermal,1.0,1,0
710.0,0,6159,42.38797574966862,54.13676695893106,thermal,1.3944444444444444,0,0
720.0,0,6195,42.030361772632325,53.75471168663603,thermal,1.0,1,0
720.0,0,6195,42.030361772632325,53.75471168663603,thermal,1.4,0,0
730.0,0,6127,41.40445434603984,54.22250581220285,thermal,1.0,1,0
730.0,0,6127,41.40445434603984,54.22250581220285,thermal,1.4055555555555554,0,0
750.0,0,6187,39.86906487334676,54.537581028851385,thermal,1.0,1,0
750.0,0,6187,39.86906487334676,54.537581028851385,thermal,1.4166666666666667,0,0
820.0,0,9442,36.50071087421016,57.93078621222448,thermal,1.0,1,0
820.0,0,9442,36.50071087421016,57.93078621222448,thermal,1.4555555555555555,0,0
830.0,0,9470,36.17154793954072,58.50655912963855,thermal,1.0,1,0
830.0,0,9470,36.17154793954072,58.50655912963855,thermal,1.4611111111111112,0,0
840.0,0,9482,36.30929453312837,59.01275294877793,thermal,1.0,1,0
840.0,0,9482,36.30929453312837,59.01275294877793,thermal,1.4666666666666668,0,0
850.0,0,9426,35.28859710498562,58.230203504288376,thermal,1.0,1,0
850.0,0,9426,35.28859710498562,58.230203504288376,thermal,1.4722222222222223,0,0
860.0,0,9453,35.25556055616352,59.6326945222238,thermal,1.0,1,0
860.0,0,9453,35.25556055616352,59.6326945222238,thermal,1.4777777777777779,0,0
870.0,0,9433,34.415186385136465,59.23687199005579,thermal,1.0,1,0
870.0,0,9433,34.415186385136465,59.23687199005579,thermal,1.4833333333333334,0,0
880.0,0,9466,33.79095031832042,59.90653017678186,thermal,1.0,1,0
880.0,0,9466,33.79095031832042,59.90653017678186,thermal,1.488888888888889,0,0
890.0,0,9485,33.12178520337344,59.42189835001308,thermal,1.0,1,0
890.0,0,9485,33.12178520337344,59.42189835001308,thermal,1.4944444444444445,0,0
900.0,0,9454,33.068222958062584,60.81743600492671,thermal,1.0,1,0
900.0,0,9454,33.068222958062584,60.81743600492671,thermal,1.5,0,0
1730.0,0,2792,-13.51466881849725,76.05734983551442,thermal,1.0,1,0
1730.0,0,2792,-13.51466881849725,76.05734983551442,thermal,1.9611111111111112,0,0
1740.0,0,2786,-14.02164756216939,76.48983687384407,thermal,1.0,1,0
1740.0,0,2786,-14.02164756216939,76.48983687384407,thermal,1.9666666666666668,0,0
1750.0,0,2700,-14.652993182007588,76.42036692801562,thermal,1.0,1,0
1750.0,0,2700,-14.652993182007588,76.42036692801562,thermal,1.9722222222222223,0,0
1760.0,0,2725,-15.180060145470772,76.75839287860144,thermal,1.0,1,0
1760.0,0,2725,-15.180060145470772,76.75839287860144,thermal,1.9777777777777779,0,0
1770.0,0,2734,-15.394624285264628,77.14644701215285,thermal,1.0,1,0
1770.0,0,2734,-15.394624285264628,77.14644701215285,thermal,1.9833333333333334,0,0
2990.0,0,1549,-67.49073986576263,155.5823751912541,thermal,1.0,1,0
2990.0,0,1549,-67.49073986576263,155.5823751912541,thermal,2.6611111111111114,0,0
3000.0,0,1525,-66.76697631015585,156.9315169052686,thermal,1.0,1,0
3000.0,0,1525,-66.76697631015585,156.9315169052686,thermal,2.666666666666667,0,0
3010.0,0,1559,-66.25402364218512,157.67685739516546,thermal,1.0,1,0
3010.0,0,1559,-66.25402364218512,157.67685739516546,thermal,2.6722222222222225,0,0
3020.0,0,1508,-65.55097349910753,159.12488913682822,thermal,1.0,1,0
3020.0,0,1508,-65.55097349910753,159.12488913682822,thermal,2.677777777777778,0,0
3020.0,0,1543,-65.7762171769085,158.83839339613814,visual,2.677777777777778,0,0
3020.0,0,1543,-65.7762171769085,158.83839339613814,visual,8.275943391777469,0,1
3220.0,0,338,-64.15539958870009,-172.1279325074808,thermal,1.0,1,0
3220.0,0,338,-64.15539958870009,-172.1279325074808,thermal,2.7888888888888888,0,0
3230.0,0,342,-64.06495968409911,-170.80665836920713,thermal,1.0,1,0
3230.0,0,342,-64.06495968409911,-170.80665836920713,thermal,2.7944444444444443,0,0
3230.0,0,383,-63.91701435653805,-170.27560302836935,thermal,1.0,1,0
3230.0,0,383,-63.91701435653805,-170.27560302836935,thermal,2.7944444444444443,0,0
3240.0,0,372,-63.13973534933446,-169.59306088856118,thermal,1.0,1,0
3240.0,0,372,-63.13973534933446,-169.59306088856118,thermal,2.8,0,0
3250.0,0,323,-63.61197630780335,-168.71247122354166,thermal,1.0,1,0
3250.0,0,323,-63.61197630780335,-168.71247122354166,thermal,2.8055555555555554,0,0
3590.0,0,8972,-47.76482679052823,-143.95574416082195,thermal,1.0,1,0
3590.0,0,8972,-47.76482679052823,-143.95574416082195,thermal,2.9944444444444445,0,0
5360.0,0,9971,30.27279037138461,41.73879514719058,visual,3.977777777777778,0,0
5360.0,0,9971,30.27279037138461,41.73879514719058,visual,10.0,0,1
5370.0,0,2139,48.64777316390556,-91.23106589527568,thermal,1.0,1,0
5370.0,0,2139,48.64777316390556,-91.23106589527568,thermal,3.9833333333333334,0,0
5380.0,0,2196,49.15067627856344,-89.84910375131062,thermal,1.0,1,0
5380.0,0,2196,49.15067627856344,-89.84910375131062,thermal,3.988888888888889,0,0
5390.0,0,2176,49.68578590377801,-90.0889724353677,thermal,1.0,1,0
5390.0,0,2176,49.68578590377801,-90.0889724353677,thermal,3.9944444444444445,0,0
5400.0,0,2138,50.81019143017504,-90.45711641352985,thermal,1.0,1,0
5400.0,0,2138,50.81019143017504,-90.45711641352985,thermal,4.0,0,0
5410.0,0,2163,50.94528889966213,-89.80538148405098,thermal,1.0,1,0
5410.0,0,2163,50.94528889966213,-89.80538148405098,thermal,4.0055555555555555,0,0
5420.0,0,2198,51.78801019844632,-90.00997285041856,thermal,1.0,1,0
5420.0,0,2198,51.78801019844632,-90.00997285041856,thermal,4.011111111111111,0,0
5430.0,0,2105,52.23156301292172,-89.44217933823693,thermal,1.0,1,0
5430.0,0,2105,52.23156301292172,-89.44217933823693,thermal,4.016666666666667,0,0
5440.0,0,2121,52.88194565664494,-88.44426210762796,thermal,1.0,1,0
5440.0,0,2121,52.88194565664494,-88.44426210762796,thermal,4.022222222222222,0,0
6020.0,0,1598,-65.1724987007123,158.44462394095802,thermal,4.344444444444445,0,0
6020.0,0,1598,-65.1724987007123,158.44462394095802,thermal,10.0,0,1
6040.0,0,9110,64.17027265948403,-20.20078724395931,thermal,1.0,1,0
6040.0,0,9110,64.17027265948403,-20.20078724395931,thermal,4.355555555555556,0,0
6050.0,0,9105,64.19094951495525,-18.95146369767712,thermal,1.0,1,0
6050.0,0,9105,64.19094951495525,-18.95146369767712,thermal,4.361111111111111,0,0
6060.0,0,9101,64.0777346735434,-17.54033881239581,thermal,1.0,1,0
6060.0,0,9101,64.0777346735434,-17.54033881239581,thermal,4.366666666666667,0,0
