GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
0,414,41.219,61.403
0,4558,42.056,61.052
1,414,41.219,61.403
1,2905,40.933,61.71
2,414,41.219,61.403
2,2905,40.933,61.71
2,4466,38.264,57.877
3,4466,38.264,57.877
4,4466,38.264,57.877
6,1132,37.255,61.378
7,1132,37.255,61.378
8,2608,36.446,62.636
9,2608,36.446,62.636
10,2608,36.446,62.636
15,352,31.49,61.298
15,1755,31.49,61.752
16,352,31.49,61.298
16,1755,31.49,61.752
16,3945,32.321,65.12
17,3945,32.321,65.12
18,130,29.848,62.206
19,130,29.848,62.206
27,1876,26.414,67.696
28,1876,26.414,67.696
30,1701,24.899,68.052
31,734,24.121,68.755
31,1601,24.269,68.694
31,1701,24.899,68.052
31,4931,24.1,68.8
32,393,24.073,68.945
32,734,24.121,68.755
32,1601,24.269,68.694
32,4931,24.1,68.8
33,393,24.073,68.945
33,734,24.121,68.755
33,1947,23.756,70.005
33,4931,24.1,68.8
34,1947,23.756,70.005
35,2783,22.285,69.167
36,2783,22.285,69.167
413,2403,22.916,-106.068
416,4919,24.91,-104.89
417,3562,25.593,-105.016
417,4919,24.91,-104.89
418,3562,25.593,-105.016
420,2131,27.543,-105.415
421,1628,28.54,-106.74
421,2131,27.543,-105.415
429,2706,31.368,-100.523
430,2706,31.368,-100.523
430,4292,32.585,-101.137
431,4292,32.585,-101.137
435,4823,35.713,-101.554
438,2036,36.747,-98.14
439,2036,36.747,-98.14
440,4286,37.724,-97.802
441,4286,37.724,-97.802
441,4904,38.964,-98.494
442,3396,40.073,-99.215
442,4601,39.473,-98.319
442,4904,38.964,-98.494
443,2514,39.078,-96.9
443,3396,40.073,-99.215
443,3929,39.26,-96.594
443,4601,39.473,-98.319
444,3929,39.26,-96.594
444,4204,39.112,-95.432
448,1990,42.85,-97.483
449,3478,44.187,-97.42
450,3478,44.187,-97.42
452,3774,45.304,-96.449
452,3957,45.768,-96.639
453,3957,45.768,-96.639
454,3022,46.362,-95.735
455,327,46.115,-93.655
455,3320,46.67,-94.112
455,3790,46.415,-94.358
455,4865,46.613,-94.177
456,417,47.252,-94.224
456,715,47.429,-94.053
456,2181,47.452,-94.486
456,3015,45.891,-91.072
456,3019,47.639,-94.026
456,3320,46.67,-94.112
456,4865,46.613,-94.177
457,417,47.252,-94.224
457,715,47.429,-94.053
457,2181,47.452,-94.486
457,2781,46.069,-90.226
457,3015,45.891,-91.072
457,3019,47.639,-94.026
458,213,48.619,-93.356
458,848,48.497,-92.666
458,1153,47.959,-92.476
458,1497,48.279,-92.296
458,2781,46.069,-90.226
458,3235,46.586,-89.549
458,3626,48.041,-92.839
459,213,48.619,-93.356
459,848,48.497,-92.666
459,1153,47.959,-92.476
459,1497,48.279,-92.296
459,1535,49.308,-93.891
459,1761,48.106,-91.647
459,2299,49.216,-93.034
459,2362,48.587,-91.327
459,2447,48.194,-91.018
459,2488,48.284,-90.772
459,3101,49.371,-93.629
459,3223,49.396,-93.576
459,3235,46.586,-89.549
459,3349,48.898,-92.839
459,3569,47.027,-88.478
459,3626,48.041,-92.839
459,3719,48.441,-91.318
459,3878,48.551,-92.002
459,4392,49.031,-93.659
459,4713,48.419,-91.725
460,567,49.744,-93.181
460,726,48.951,-90.695
460,996,49.76,-92.845
460,1535,49.308,-93.891
460,1983,49.203,-91.951
460,2299,49.216,-93.034
460,2362,48.587,-91.327
460,2447,48.194,-91.018
460,2488,48.284,-90.772
460,3101,49.371,-93.629
460,3129,49.357,-92.809
460,3223,49.396,-93.576
460,3236,49.527,-91.782
460,3349,48.898,-92.839
460,3569,47.027,-88.478
460,3719,48.441,-91.318
460,3762,48.948,-92.002
460,3878,48.551,-92.002
460,3947,48.909,-91.541
460,4107,48.619,-90.066
460,4677,49.043,-91.949
460,4713,48.419,-91.725
460,4769,48.166,-90.145
460,4853,49.409,-92.294
460,4911,48.606,-90.449
461,567,49.744,-93.181
461,726,48.951,-90.695
461,996,49.76,-92.845
461,1005,50.044,-91.894
461,1208,48.705,-89.63
461,1983,49.203,-91.951
461,2391,50.094,-92.074
461,3031,50.144,-92.074
461,3236,49.527,-91.782
461,3334,49.465,-90.351
461,3341,49.739,-90.893
461,3580,50.127,-92.021
461,3677,49.839,-90.949
461,3928,49.707,-91.941
461,3947,48.909,-91.541
461,4016,49.817,-91.637
461,4107,48.619,-90.066
461,4208,49.611,-91.692
461,4395,49.857,-92.324
461,4422,49.85,-91.503
461,4489,49.551,-91.284
461,4677,49.043,-91.949
461,4800,49.028,-90.001
461,4853,49.409,-92.294
461,4911,48.606,-90.449
462,38,49.308,-88.309
462,731,50.088,-90.826
462,1005,50.044,-91.894
462,1208,48.705,-89.63
462,1627,50.148,-90.307
462,2391,50.094,-92.074
462,3031,50.144,-92.074
462,3334,49.465,-90.351
462,3341,49.739,-90.893
462,3465,49.294,-88.79
462,3580,50.127,-92.021
462,3677,49.839,-90.949
462,3881,50.097,-91.219
462,4016,49.817,-91.637
462,4422,49.85,-91.503
462,4489,49.551,-91.284
462,4710,50.23,-90.176
462,4780,50.064,-90.177
462,4800,49.028,-90.001
463,38,49.308,-88.309
463,731,50.088,-90.826
463,1336,50.684,-90.326
463,1627,50.148,-90.307
463,1773,51.026,-90.215
463,1875,50.505,-89.154
463,2366,50.862,-90.906
463,2621,50.689,-89.615
463,2680,51.093,-91.464
463,3196,51.314,-91.885
463,3221,51.257,-91.687
463,3465,49.294,-88.79
463,4153,50.934,-90.255
463,4206,50.85,-91.046
463,4496,50.008,-89.22
463,4683,50.747,-90.693
463,4710,50.23,-90.176
463,4780,50.064,-90.177
464,338,51.19,-90.228
464,1271,49.784,-86.548
464,1336,50.684,-90.326
464,1508,50.855,-88.986
464,1544,50.088,-87.451
464,1555,50.664,-89.215
464,1773,51.026,-90.215
464,1875,50.505,-89.154
464,2366,50.862,-90.906
464,2621,50.689,-89.615
464,2680,51.093,-91.464
464,3196,51.314,-91.885
464,3221,51.257,-91.687
464,3340,51.376,-91.897
464,3532,50.912,-88.573
464,3916,52.002,-91.063
464,3935,51.136,-90.057
464,3983,49.79,-86.703
464,4006,51.81,-90.62
464,4153,50.934,-90.255
464,4206,50.85,-91.046
464,4496,50.008,-89.22
464,4683,50.747,-90.693
465,835,50.755,-87.999
465,1271,49.784,-86.548
465,1508,50.855,-88.986
465,1544,50.088,-87.451
465,1859,50.835,-86.941
465,2180,50.992,-87.861
465,2420,50.38,-86.727
465,2834,51.553,-88.549
465,2938,51.704,-88.542
465,3468,50.528,-87.435
465,3532,50.912,-88.573
465,3916,52.002,-91.063
465,3935,51.136,-90.057
465,3973,50.474,-87.049
465,3983,49.79,-86.703
465,4006,51.81,-90.62
465,4141,51.289,-89.035
465,4187,50.602,-87.208
465,4442,51.477,-88.253
465,4494,51.33,-87.966
465,4667,51.383,-87.793
465,4909,51.323,-88.395
465,4956,50.47,-87.208
466,1821,51.514,-87.922
466,1859,50.835,-86.941
466,2180,50.992,-87.861
466,2402,52.241,-88.146
466,2420,50.38,-86.727
466,2440,52.029,-88.467
466,2803,51.297,-87.198
466,2834,51.553,-88.549
466,2938,51.704,-88.542
466,3830,53.127,-89.844
466,3971,52.969,-89.532
