Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
0,414,,41.219,61.403,795.0,18.37,20.62,nan
0,4558,,42.056,61.052,800.1,19.33,21.71,nan
1,414,,41.219,61.403,793.8,18.04,20.24,nan
1,2905,,40.933,61.71,797.3,18.7,21.0,nan
2,414,,41.219,61.403,798.6,18.84,21.16,nan
2,2905,,40.933,61.71,798.4,18.81,21.12,nan
2,4466,,38.264,57.877,776.7,-14.06,15.76,nan
3,4466,,38.264,57.877,773.4,-13.02,14.58,nan
4,4466,,38.264,57.877,776.1,-13.63,15.27,nan
6,1132,,37.255,61.378,756.6,5.56,6.22,nan
7,1132,,37.255,61.378,754.9,3.74,4.18,nan
8,2608,,36.446,62.636,764.8,9.27,10.37,nan
9,2608,,36.446,62.636,763.1,8.33,9.32,nan
10,2608,,36.446,62.636,767.6,9.97,11.17,nan
15,352,,31.49,61.298,799.5,-17.73,19.91,nan
15,1755,,31.49,61.752,788.9,-15.47,17.36,nan
16,352,,31.49,61.298,798.6,-17.46,19.61,nan
16,1755,,31.49,61.752,786.3,-14.74,16.53,nan
16,3945,,32.321,65.12,771.0,10.22,11.45,nan
17,3945,,32.321,65.12,769.9,9.64,10.8,nan
18,130,,29.848,62.206,801.2,-17.8,20.0,nan
19,130,,29.848,62.206,799.5,-17.37,19.52,nan
27,1876,,26.414,67.696,770.6,8.25,9.25,nan
28,1876,,26.414,67.696,770.4,7.98,8.94,nan
30,1701,,24.899,68.052,766.9,5.64,6.31,nan
31,734,,24.121,68.755,773.9,9.07,10.17,nan
31,1601,,24.269,68.694,772.8,8.57,9.61,nan
31,1701,,24.899,68.052,768.9,6.69,7.49,nan
31,4931,,24.1,68.8,774.8,9.42,10.56,nan
32,393,,24.073,68.945,774.7,9.24,10.35,nan
32,734,,24.121,68.755,772.0,8.09,9.06,nan
32,1601,,24.269,68.694,772.5,8.31,9.31,nan
32,4931,,24.1,68.8,772.5,8.32,9.32,nan
33,393,,24.073,68.945,777.7,10.26,11.5,nan
33,734,,24.121,68.755,776.1,9.69,10.87,nan
33,1947,,23.756,70.005,796.1,15.48,17.38,nan
33,4931,,24.1,68.8,776.3,9.75,10.93,nan
34,1947,,23.756,70.005,798.4,15.92,17.88,nan
