routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.018,0.094,0.0,12646
__check_action_completion,0.001,0.011,0.0,12646
preplanner/update_percepts,0.005,0.026,0.001,12646
preplanner/needs_planning,0.0,0.0,0.0,12646
preplanner/calculate_access_times,0.124,0.0,0.124,1
preplanner/_schedule_observations,160.471,0.0,160.471,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,338.093,0.0,338.093,1
preplanner/_schedule_maneuvers,3.129,0.0,3.129,1
preplanner/__schedule_periodic_replan,0.444,0.0,0.444,1
preplanner/generate_plan,503.732,0.0,503.732,1
replanner/needs_planning,0.0,0.002,0.0,12646
