routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.028,0.109,0.0,7159
__check_action_completion,0.0,0.004,0.0,7159
preplanner/update_percepts,0.004,0.023,0.001,7159
preplanner/needs_planning,0.0,0.0,0.0,7159
preplanner/calculate_access_times,0.52,0.0,0.52,1
preplanner/_schedule_observations,29.789,0.0,29.789,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,420.896,0.0,420.896,1
preplanner/_schedule_maneuvers,16.133,0.0,16.133,1
preplanner/__schedule_periodic_replan,1.64,0.0,1.64,1
preplanner/generate_plan,470.367,0.0,470.367,1
replanner/needs_planning,0.0,0.004,0.0,7159
