routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.016,0.044,0.0,436
__check_action_completion,0.0,0.0,0.0,436
preplanner/update_percepts,0.0,0.002,0.0,436
preplanner/needs_planning,0.0,0.0,0.0,436
preplanner/calculate_access_opportunities,0.076,0.076,0.047,70
preplanner/_schedule_observations,0.187,0.186,0.122,70
preplanner/is_observation_path_valid,0.0,0.0,0.0,70
preplanner/_schedule_broadcasts,0.083,0.173,0.0,70
preplanner/_schedule_maneuvers,0.0,0.0,0.0,70
preplanner/__schedule_periodic_replan,0.002,0.007,0.0,70
preplanner/generate_plan,0.273,0.31,0.152,70
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,436
replanner/update_percepts,0.002,0.009,0.0,436
replanner/check_request_completion,0.0,0.0,0.0,436
replanner/check_request_end_time,0.0,0.0,0.0,436
replanner/compare_bids,0.0,0.0,0.0,436
replanner/consensus_phase,0.0,0.0,0.0,436
replanner/is_observation_path_valid,0.0,0.0,0.0,1970
replanner/_get_available_requests,0.018,0.094,0.0,408
replanner/needs_planning,0.009,0.046,0.0,436
replanner/planning_phase,0.362,0.697,0.058,17
replanner/_schedule_observations,0.0,0.0,0.0,17
replanner/_schedule_maneuvers,0.012,0.034,0.0,17
replanner/_schedule_broadcasts,0.052,0.078,0.017,17
replanner/_schedule_waits,0.0,0.0,0.0,17
replanner/generate_plan,0.427,0.695,0.172,17
replanner/calc_imaging_time,0.178,0.193,0.092,4
