routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00329,0.01311,2e-05,4490
__check_action_completion,6e-05,1e-05,6e-05,4490
preplanner/update_percepts,0.0001,6e-05,0.0001,4490
preplanner/needs_planning,0.0,0.0,0.0,4490
preplanner/calculate_access_opportunities,0.21626,0.0,0.21626,1
preplanner/_schedule_observations,0.55141,0.0,0.55141,1
preplanner/is_observation_path_valid,0.001,0.0,0.001,1
preplanner/_create_broadcast_path,0.00726,0.0,0.00726,1
preplanner/_schedule_broadcasts,0.124,0.0,0.124,1
preplanner/_schedule_maneuvers,0.28294,0.0,0.28294,1
preplanner/__schedule_periodic_replan,0.00901,0.0,0.00901,1
preplanner/generate_plan,1.00233,0.0,1.00233,1
replanner/compile_new_measurement_request_bids,2e-05,1e-05,3e-05,4490
replanner/update_percepts,0.00082,0.00153,0.00047,4490
replanner/check_request_completion,0.00737,0.00821,0.00427,4490
replanner/check_request_end_time,0.0,0.0,0.0,4490
replanner/compare_bids,0.00427,0.0074,0.00153,4490
replanner/consensus_phase,0.01166,0.01256,0.00813,4490
replanner/needs_planning,0.01171,0.01253,0.00814,4490
replanner/_get_available_requests,0.00126,0.01164,0.0003,513
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,70
replanner/_get_matching_request,1e-05,0.0,1e-05,10740
replanner/_can_bid,0.0,0.0,0.0,10600
replanner/_schedule_maneuvers,0.11076,0.07345,0.11206,35
replanner/_create_broadcast_path,0.00924,0.00626,0.00667,42
replanner/_schedule_broadcasts,0.01134,0.00641,0.00767,35
replanner/_schedule_waits,0.0,0.0,0.0,35
replanner/generate_plan,0.14696,0.10157,0.14118,35
replanner/_can_access,0.02026,0.04892,0.00643,25
