routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.009,0.053,0.0,10097
__check_action_completion,0.0,0.007,0.0,10097
preplanner/update_percepts,0.003,0.024,0.0,10097
preplanner/needs_planning,0.0,0.0,0.0,10097
preplanner/calculate_access_times,0.565,0.0,0.565,1
preplanner/_schedule_observations,3.001,0.0,3.001,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,274.723,0.0,274.723,1
preplanner/_schedule_maneuvers,11.999,0.0,11.999,1
preplanner/__schedule_periodic_replan,1.823,0.0,1.823,1
preplanner/generate_plan,294.138,0.0,294.138,1
replanner/compile_new_measurement_request_bids,0.0,0.005,0.0,10097
replanner/update_percepts,0.021,0.127,0.001,10097
replanner/check_request_completion,0.0,0.004,0.0,10097
replanner/check_request_end_time,0.0,0.0,0.0,10097
replanner/compare_bids,0.002,0.017,0.0,10097
replanner/consensus_phase,0.002,0.018,0.0,10097
replanner/is_observation_path_valid,0.011,0.081,0.001,505367
replanner/needs_planning,0.063,0.275,0.0,10097
replanner/_get_available_requests,1.909,2.297,0.827,1778
replanner/planning_phase,8.195,25.343,3.663,730
replanner/_schedule_observations,7.325,7.644,4.706,730
replanner/_schedule_maneuvers,3.06,4.326,0.94,730
replanner/_schedule_broadcasts,0.491,0.736,0.107,730
replanner/_schedule_waits,0.0,0.0,0.0,730
replanner/generate_plan,19.313,27.502,12.969,730
replanner/calc_imaging_time,0.145,0.144,0.088,48
