plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,8b8269eb,0,121.861,0.333
0,0.0,8b8269ee,0,213.257,0.333
1,0.0,8b8269eb,0,121.861,0.333
1,0.0,8b8269ee,0,213.257,0.333
2,121.861,8b8269ee,0,213.257,0.333
2,121.861,8b8269f5,0,10906.591,0.291
3,213.257,8b8269f5,0,10906.591,0.291
3,213.257,8b8269e7,0,12917.303,0.283
4,700.703,8b8269f5,0,10906.591,0.291
4,700.703,8b8269e7,0,12917.303,0.283
5,761.633,8b8269f5,0,10906.591,0.291
5,761.633,8b8269e7,0,12917.303,0.283
6,792.099,8b8269f5,0,10906.591,0.291
6,792.099,8b8269e7,0,12917.303,0.283
7,1766.99,8b8269f5,0,10906.591,0.291
7,1766.99,8b8269e7,0,12917.303,0.283
8,1797.455,8b8269f5,0,10906.591,0.291
8,1797.455,8b8269e7,0,12917.303,0.283
9,10906.591,8b8269e7,0,12917.303,0.283
9,10906.591,8b8269e9,0,13100.095,0.283
10,10906.591,8b8269e7,0,12917.303,0.283
10,10906.591,8b8269e9,0,13100.095,0.283
11,12917.303,8b8269e9,0,13100.095,0.283
11,12917.303,8b8269f3,0,36802.128,0.191
12,13100.095,8b8269f3,0,36802.128,0.191
12,13100.095,8b8269e8,0,46429.175,0.154
13,14531.966,8b8269f3,0,36802.128,0.191
13,14531.966,8b8269e8,0,46429.175,0.154
14,31653.486,8b8269f3,0,36802.128,0.191
14,31653.486,8b8269e8,0,46429.175,0.154
15,36802.128,8b8269e8,0,46429.175,0.154
16,38294.93,8b8269e8,0,46429.175,0.154
